Yil,Ay,Gun,Saat,Nem
Y2023,Ocak,D27,T0800,88.04355
Y2023,Ocak,D27,T0900,85.500145
Y2023,Ocak,D27,T1000,80.97884
Y2023,Ocak,D27,T1100,78.443756
Y2023,Ocak,D27,T1200,77.10893
Y2023,Ocak,D27,T1300,75.85186
Y2023,Ocak,D27,T1400,75.61631
Y2023,Ocak,D27,T1500,76.51999
Y2023,Ocak,D27,T1600,77.84721
Y2023,Ocak,D27,T1700,80.896904
Y2023,Ocak,D27,T1800,83.400665
Y2023,Ocak,D27,T1900,83.276405
Y2023,Ocak,D27,T2000,81.5389
Y2023,Ocak,D27,T2100,82.13653
Y2023,Ocak,D27,T2200,82.46444
Y2023,Ocak,D27,T2300,84.15249
Y2023,Ocak,D28,T0000,85.26971
Y2023,Ocak,D28,T0100,85.52257
Y2023,Ocak,D28,T0200,85.902534
Y2023,Ocak,D28,T0300,87.496605
Y2023,Ocak,D28,T0400,86.20281
Y2023,Ocak,D28,T0500,86.09159
Y2023,Ocak,D28,T0600,85.49009
Y2023,Ocak,D28,T0700,85.563736
Y2023,Ocak,D28,T0800,84.60632
Y2023,Ocak,D28,T0900,82.98558
Y2023,Ocak,D28,T1000,74.89468
Y2023,Ocak,D28,T1100,72.56056
Y2023,Ocak,D28,T1200,69.55587
Y2023,Ocak,D28,T1300,69.405
Y2023,Ocak,D28,T1400,68.42323
Y2023,Ocak,D28,T1500,68.872246
Y2023,Ocak,D28,T1600,72.05463
Y2023,Ocak,D28,T1700,74.65245
Y2023,Ocak,D28,T1800,76.869
Y2023,Ocak,D28,T1900,80.50516
Y2023,Ocak,D28,T2000,82.36264
Y2023,Ocak,D28,T2100,83.09645
Y2023,Ocak,D28,T2200,85.28606
Y2023,Ocak,D28,T2300,84.82945
Y2023,Ocak,D29,T0000,84.84498
Y2023,Ocak,D29,T0100,83.54971
Y2023,Ocak,D29,T0200,84.04308
Y2023,Ocak,D29,T0300,83.01499
Y2023,Ocak,D29,T0400,82.14949
Y2023,Ocak,D29,T0500,77.92606
Y2023,Ocak,D29,T0600,78.48317
Y2023,Ocak,D29,T0700,78.426056
Y2023,Ocak,D29,T0800,79.45956
Y2023,Ocak,D29,T0900,76.65847
Y2023,Ocak,D29,T1000,74.598854
Y2023,Ocak,D29,T1100,71.2293
Y2023,Ocak,D29,T1200,70.31609
Y2023,Ocak,D29,T1300,68.30291
Y2023,Ocak,D29,T1400,68.47499
Y2023,Ocak,D29,T1500,67.57495
Y2023,Ocak,D29,T1600,70.026726
Y2023,Ocak,D29,T1700,69.17889
Y2023,Ocak,D29,T1800,75.1418
Y2023,Ocak,D29,T1900,79.699135
Y2023,Ocak,D29,T2000,87.689285
Y2023,Ocak,D29,T2100,87.97664
Y2023,Ocak,D29,T2200,84.99045
Y2023,Ocak,D29,T2300,84.86319
Y2023,Ocak,D30,T0000,86.86041
Y2023,Ocak,D30,T0100,87.10085
Y2023,Ocak,D30,T0200,88.12868
Y2023,Ocak,D30,T0300,87.9826
Y2023,Ocak,D30,T0400,86.27878
Y2023,Ocak,D30,T0500,84.12679
Y2023,Ocak,D30,T0600,86.32848
Y2023,Ocak,D30,T0700,85.527115
Y2023,Ocak,D30,T0800,83.50484
Y2023,Ocak,D30,T0900,81.76505
Y2023,Ocak,D30,T1000,79.627625
Y2023,Ocak,D30,T1100,79.802345
Y2023,Ocak,D30,T1200,78.55998
Y2023,Ocak,D30,T1300,77.50251
Y2023,Ocak,D30,T1400,78.9706
Y2023,Ocak,D30,T1500,80.99174
Y2023,Ocak,D30,T1600,83.730644
Y2023,Ocak,D30,T1700,87.42599
Y2023,Ocak,D30,T1800,89.65672
Y2023,Ocak,D30,T1900,91.53463
Y2023,Ocak,D30,T2000,91.72245
Y2023,Ocak,D30,T2100,91.45204
Y2023,Ocak,D30,T2200,91.4529
Y2023,Ocak,D30,T2300,92.10196
Y2023,Ocak,D31,T0000,91.70992
Y2023,Ocak,D31,T0100,93.02802
Y2023,Ocak,D31,T0200,93.407265
Y2023,Ocak,D31,T0300,93.86785
Y2023,Ocak,D31,T0400,94.248726
Y2023,Ocak,D31,T0500,94.1559
Y2023,Ocak,D31,T0600,93.87132
Y2023,Ocak,D31,T0700,93.77791
Y2023,Ocak,D31,T0800,93.61157
Y2023,Ocak,D31,T0900,92.96106
Y2023,Ocak,D31,T1000,89.18318
Y2023,Ocak,D31,T1100,84.85773
Y2023,Ocak,D31,T1200,79.09805
Y2023,Ocak,D31,T1300,77.812164
Y2023,Ocak,D31,T1400,75.27479
Y2023,Ocak,D31,T1500,75.31047
Y2023,Ocak,D31,T1600,76.51043
Y2023,Ocak,D31,T1700,77.9549
Y2023,Ocak,D31,T1800,80.60051
Y2023,Ocak,D31,T1900,82.80005
Y2023,Ocak,D31,T2000,82.81142
Y2023,Ocak,D31,T2100,84.12512
Y2023,Ocak,D31,T2200,86.25646
Y2023,Ocak,D31,T2300,86.62473
Y2023,Şubat,D01,T0000,85.86298
Y2023,Şubat,D01,T0100,87.417946
Y2023,Şubat,D01,T0200,88.81445
Y2023,Şubat,D01,T0300,88.61584
Y2023,Şubat,D01,T0400,88.41637
Y2023,Şubat,D01,T0500,87.560356
Y2023,Şubat,D01,T0600,87.286446
Y2023,Şubat,D01,T0700,88.57856
Y2023,Şubat,D01,T0800,91.03743
Y2023,Şubat,D01,T0900,90.49428
Y2023,Şubat,D01,T1000,87.33418
Y2023,Şubat,D01,T1100,82.34199
Y2023,Şubat,D01,T1200,78.25463
Y2023,Şubat,D01,T1300,73.52389
Y2023,Şubat,D01,T1400,69.9913
Y2023,Şubat,D01,T1500,70.915596
Y2023,Şubat,D01,T1600,71.55353
Y2023,Şubat,D01,T1700,71.15058
Y2023,Şubat,D01,T1800,70.69902
Y2023,Şubat,D01,T1900,71.308655
Y2023,Şubat,D01,T2000,70.885506
Y2023,Şubat,D01,T2100,70.13044
Y2023,Şubat,D01,T2200,71.57984
Y2023,Şubat,D01,T2300,73.60393
Y2023,Şubat,D02,T0000,75.96266
Y2023,Şubat,D02,T0100,78.40419
Y2023,Şubat,D02,T0200,79.93963
Y2023,Şubat,D02,T0300,82.771935
Y2023,Şubat,D02,T0400,84.37243
Y2023,Şubat,D02,T0500,84.44062
Y2023,Şubat,D02,T0600,83.68192
Y2023,Şubat,D02,T0700,83.50945
Y2023,Şubat,D02,T0800,83.53392
Y2023,Şubat,D02,T0900,82.746704
Y2023,Şubat,D02,T1000,79.35105
Y2023,Şubat,D02,T1100,78.62679
Y2023,Şubat,D02,T1200,77.69508
Y2023,Şubat,D02,T1300,75.367546
Y2023,Şubat,D02,T1400,75.19585
Y2023,Şubat,D02,T1500,72.82404
Y2023,Şubat,D02,T1600,71.95488
Y2023,Şubat,D02,T1700,73.351105
Y2023,Şubat,D02,T1800,74.89987
Y2023,Şubat,D02,T1900,77.701416
Y2023,Şubat,D02,T2000,80.346275
Y2023,Şubat,D02,T2100,81.39427
Y2023,Şubat,D02,T2200,81.40771
Y2023,Şubat,D02,T2300,81.4987
Y2023,Şubat,D03,T0000,81.980576
Y2023,Şubat,D03,T0100,82.20693
Y2023,Şubat,D03,T0200,81.116615
Y2023,Şubat,D03,T0300,78.94511
Y2023,Şubat,D03,T0400,78.12087
Y2023,Şubat,D03,T0500,79.66427
Y2023,Şubat,D03,T0600,80.95165
Y2023,Şubat,D03,T0700,80.87255
Y2023,Şubat,D03,T0800,81.30206
Y2023,Şubat,D03,T0900,77.72885
Y2023,Şubat,D03,T1000,72.44676
Y2023,Şubat,D03,T1100,68.18099
Y2023,Şubat,D03,T1200,67.82968
Y2023,Şubat,D03,T1300,65.915276
Y2023,Şubat,D03,T1400,66.078865
Y2023,Şubat,D03,T1500,67.73407
Y2023,Şubat,D03,T1600,68.88916
Y2023,Şubat,D03,T1700,69.66177
Y2023,Şubat,D03,T1800,70.53581
Y2023,Şubat,D03,T1900,71.728935
Y2023,Şubat,D03,T2000,73.304565
Y2023,Şubat,D03,T2100,74.37623
Y2023,Şubat,D03,T2200,76.86887
Y2023,Şubat,D03,T2300,79.65812
Y2023,Şubat,D04,T0000,82.90101
Y2023,Şubat,D04,T0100,85.014725
Y2023,Şubat,D04,T0200,87.36283
Y2023,Şubat,D04,T0300,88.41808
Y2023,Şubat,D04,T0400,88.8536
Y2023,Şubat,D04,T0500,90.29452
Y2023,Şubat,D04,T0600,91.43103
Y2023,Şubat,D04,T0700,92.906
Y2023,Şubat,D04,T0800,93.11496
Y2023,Şubat,D04,T0900,92.1775
Y2023,Şubat,D04,T1000,92.20109
Y2023,Şubat,D04,T1100,89.5359
Y2023,Şubat,D04,T1200,87.19648
Y2023,Şubat,D04,T1300,81.05495
Y2023,Şubat,D04,T1400,80.96174
Y2023,Şubat,D04,T1500,79.96115
Y2023,Şubat,D04,T1600,80.977974
Y2023,Şubat,D04,T1700,85.68518
Y2023,Şubat,D04,T1800,89.239876
Y2023,Şubat,D04,T1900,91.25452
Y2023,Şubat,D04,T2000,92.561775
Y2023,Şubat,D04,T2100,94.35836
Y2023,Şubat,D04,T2200,95.73968
Y2023,Şubat,D04,T2300,95.736565
Y2023,Şubat,D05,T0000,96.1277
Y2023,Şubat,D05,T0100,95.97262
Y2023,Şubat,D05,T0200,95.81845
Y2023,Şubat,D05,T0300,96.63064
Y2023,Şubat,D05,T0400,96.83771
Y2023,Şubat,D05,T0500,96.83863
Y2023,Şubat,D05,T0600,97.19558
Y2023,Şubat,D05,T0700,97.698715
Y2023,Şubat,D05,T0800,96.45115
Y2023,Şubat,D05,T0900,95.798416
Y2023,Şubat,D05,T1000,93.28133
Y2023,Şubat,D05,T1100,92.996284
Y2023,Şubat,D05,T1200,90.849724
Y2023,Şubat,D05,T1300,90.253044
Y2023,Şubat,D05,T1400,88.93247
Y2023,Şubat,D05,T1500,87.19336
Y2023,Şubat,D05,T1600,88.35401
Y2023,Şubat,D05,T1700,91.2637
Y2023,Şubat,D05,T1800,91.826584
Y2023,Şubat,D05,T1900,92.79482
Y2023,Şubat,D05,T2000,93.77176
Y2023,Şubat,D05,T2100,94.90878
Y2023,Şubat,D05,T2200,95.17279
Y2023,Şubat,D05,T2300,94.297554
Y2023,Şubat,D06,T0000,93.100975
Y2023,Şubat,D06,T0100,92.81739
Y2023,Şubat,D06,T0200,93.12639
Y2023,Şubat,D06,T0300,92.90416
Y2023,Şubat,D06,T0400,91.8272
Y2023,Şubat,D06,T0500,91.0876
Y2023,Şubat,D06,T0600,91.20354
Y2023,Şubat,D06,T0700,91.18204
Y2023,Şubat,D06,T0800,90.47421
Y2023,Şubat,D06,T0900,88.95205
Y2023,Şubat,D06,T1000,81.89913
Y2023,Şubat,D06,T1100,78.0927
Y2023,Şubat,D06,T1200,73.60576
Y2023,Şubat,D06,T1300,71.04237
Y2023,Şubat,D06,T1400,69.83449
Y2023,Şubat,D06,T1500,69.501854
Y2023,Şubat,D06,T1600,69.967415
Y2023,Şubat,D06,T1700,72.60509
Y2023,Şubat,D06,T1800,74.46514
Y2023,Şubat,D06,T1900,73.97135
Y2023,Şubat,D06,T2000,71.93094
Y2023,Şubat,D06,T2100,70.23682
Y2023,Şubat,D06,T2200,77.032906
Y2023,Şubat,D06,T2300,78.52737
Y2023,Şubat,D07,T0000,76.787575
Y2023,Şubat,D07,T0100,73.64109
Y2023,Şubat,D07,T0200,72.86114
Y2023,Şubat,D07,T0300,71.59517
Y2023,Şubat,D07,T0400,72.353584
Y2023,Şubat,D07,T0500,76.085205
Y2023,Şubat,D07,T0600,79.94633
Y2023,Şubat,D07,T0700,79.9571
Y2023,Şubat,D07,T0800,75.57463
Y2023,Şubat,D07,T0900,68.65702
Y2023,Şubat,D07,T1000,67.04083
Y2023,Şubat,D07,T1100,66.20641
Y2023,Şubat,D07,T1200,64.36654
Y2023,Şubat,D07,T1300,61.36185
Y2023,Şubat,D07,T1400,61.051804
Y2023,Şubat,D07,T1500,59.914574
Y2023,Şubat,D07,T1600,68.293335
Y2023,Şubat,D07,T1700,76.634
Y2023,Şubat,D07,T1800,80.57988
Y2023,Şubat,D07,T1900,84.41197
Y2023,Şubat,D07,T2000,86.5926
Y2023,Şubat,D07,T2100,88.11892
Y2023,Şubat,D07,T2200,86.65108
Y2023,Şubat,D07,T2300,86.60974
Y2023,Şubat,D08,T0000,86.63822
Y2023,Şubat,D08,T0100,84.20964
Y2023,Şubat,D08,T0200,83.20384
Y2023,Şubat,D08,T0300,81.654
Y2023,Şubat,D08,T0400,80.838554
Y2023,Şubat,D08,T0500,80.28913
Y2023,Şubat,D08,T0600,77.1969
Y2023,Şubat,D08,T0700,73.7006
Y2023,Şubat,D08,T0800,75.79742
Y2023,Şubat,D08,T0900,64.31407
Y2023,Şubat,D08,T1000,57.56556
Y2023,Şubat,D08,T1100,55.467278
Y2023,Şubat,D08,T1200,54.08665
Y2023,Şubat,D08,T1300,52.979675
Y2023,Şubat,D08,T1400,52.172844
Y2023,Şubat,D08,T1500,56.30528
Y2023,Şubat,D08,T1600,48.552155
Y2023,Şubat,D08,T1700,54.076324
Y2023,Şubat,D08,T1800,60.650574
Y2023,Şubat,D08,T1900,75.73911
Y2023,Şubat,D08,T2000,78.41448
Y2023,Şubat,D08,T2100,82.61154
Y2023,Şubat,D08,T2200,79.78075
Y2023,Şubat,D08,T2300,83.085464
Y2023,Şubat,D09,T0000,85.75902
Y2023,Şubat,D09,T0100,88.258255
Y2023,Şubat,D09,T0200,89.5431
Y2023,Şubat,D09,T0300,91.11614
Y2023,Şubat,D09,T0400,90.69909
Y2023,Şubat,D09,T0500,89.70146
Y2023,Şubat,D09,T0600,89.300064
Y2023,Şubat,D09,T0700,88.758156
Y2023,Şubat,D09,T0800,84.64133
Y2023,Şubat,D09,T0900,80.90621
Y2023,Şubat,D09,T1000,79.400925
Y2023,Şubat,D09,T1100,72.76626
Y2023,Şubat,D09,T1200,65.459854
Y2023,Şubat,D09,T1300,60.18944
Y2023,Şubat,D09,T1400,56.860752
Y2023,Şubat,D09,T1500,58.56672
Y2023,Şubat,D09,T1600,59.34857
Y2023,Şubat,D09,T1700,65.65552
Y2023,Şubat,D09,T1800,72.22644
Y2023,Şubat,D09,T1900,76.1355
Y2023,Şubat,D09,T2000,81.060585
Y2023,Şubat,D09,T2100,86.80293
Y2023,Şubat,D09,T2200,92.49844
Y2023,Şubat,D09,T2300,92.331184
Y2023,Şubat,D10,T0000,91.292885
Y2023,Şubat,D10,T0100,90.72879
Y2023,Şubat,D10,T0200,93.04957
Y2023,Şubat,D10,T0300,94.11185
Y2023,Şubat,D10,T0400,93.663475
Y2023,Şubat,D10,T0500,93.658554
Y2023,Şubat,D10,T0600,92.86693
Y2023,Şubat,D10,T0700,92.85546
Y2023,Şubat,D10,T0800,88.47418
Y2023,Şubat,D10,T0900,83.30812
Y2023,Şubat,D10,T1000,78.16874
Y2023,Şubat,D10,T1100,71.031906
Y2023,Şubat,D10,T1200,64.94055
Y2023,Şubat,D10,T1300,60.977024
Y2023,Şubat,D10,T1400,57.717968
Y2023,Şubat,D10,T1500,58.00332
Y2023,Şubat,D10,T1600,64.91431
Y2023,Şubat,D10,T1700,71.041275
Y2023,Şubat,D10,T1800,76.70876
Y2023,Şubat,D10,T1900,81.98621
Y2023,Şubat,D10,T2000,86.24328
Y2023,Şubat,D10,T2100,87.689285
Y2023,Şubat,D10,T2200,89.732414
Y2023,Şubat,D10,T2300,88.7312
Y2023,Şubat,D11,T0000,89.479454
Y2023,Şubat,D11,T0100,90.669464
Y2023,Şubat,D11,T0200,90.23649
Y2023,Şubat,D11,T0300,90.01378
Y2023,Şubat,D11,T0400,91.091484
Y2023,Şubat,D11,T0500,91.23291
Y2023,Şubat,D11,T0600,93.48883
Y2023,Şubat,D11,T0700,93.471
Y2023,Şubat,D11,T0800,87.63261
Y2023,Şubat,D11,T0900,78.3106
Y2023,Şubat,D11,T1000,74.120155
Y2023,Şubat,D11,T1100,62.959885
Y2023,Şubat,D11,T1200,56.2944
Y2023,Şubat,D11,T1300,51.611374
Y2023,Şubat,D11,T1400,49.859764
Y2023,Şubat,D11,T1500,50.552036
Y2023,Şubat,D11,T1600,65.4123
Y2023,Şubat,D11,T1700,67.99089
Y2023,Şubat,D11,T1800,74.99551
Y2023,Şubat,D11,T1900,84.76472
Y2023,Şubat,D11,T2000,88.96595
Y2023,Şubat,D11,T2100,92.02171
Y2023,Şubat,D11,T2200,94.64743
Y2023,Şubat,D11,T2300,94.221825
Y2023,Şubat,D12,T0000,94.2204
Y2023,Şubat,D12,T0100,93.23609
Y2023,Şubat,D12,T0200,93.27378
Y2023,Şubat,D12,T0300,93.073875
Y2023,Şubat,D12,T0400,93.82564
Y2023,Şubat,D12,T0500,93.73448
Y2023,Şubat,D12,T0600,92.80189
Y2023,Şubat,D12,T0700,92.06054
Y2023,Şubat,D12,T0800,89.931046
Y2023,Şubat,D12,T0900,86.935425
Y2023,Şubat,D12,T1000,81.16771
Y2023,Şubat,D12,T1100,75.28635
Y2023,Şubat,D12,T1200,70.3986
Y2023,Şubat,D12,T1300,66.292366
Y2023,Şubat,D12,T1400,64.06593
Y2023,Şubat,D12,T1500,67.17701
Y2023,Şubat,D12,T1600,70.827255
Y2023,Şubat,D12,T1700,77.3427
Y2023,Şubat,D12,T1800,85.31532
Y2023,Şubat,D12,T1900,87.88817
Y2023,Şubat,D12,T2000,90.07699
Y2023,Şubat,D12,T2100,91.77147
Y2023,Şubat,D12,T2200,95.30462
Y2023,Şubat,D12,T2300,95.152214
Y2023,Şubat,D13,T0000,95.284744
Y2023,Şubat,D13,T0100,94.73709
Y2023,Şubat,D13,T0200,93.50583
Y2023,Şubat,D13,T0300,93.37174
Y2023,Şubat,D13,T0400,93.511604
Y2023,Şubat,D13,T0500,95.10225
Y2023,Şubat,D13,T0600,95.787186
Y2023,Şubat,D13,T0700,96.277435
Y2023,Şubat,D13,T0800,95.75942
Y2023,Şubat,D13,T0900,91.2762
Y2023,Şubat,D13,T1000,88.16362
Y2023,Şubat,D13,T1100,83.96682
Y2023,Şubat,D13,T1200,78.40817
Y2023,Şubat,D13,T1300,75.19243
Y2023,Şubat,D13,T1400,70.623924
Y2023,Şubat,D13,T1500,68.46791
Y2023,Şubat,D13,T1600,67.809555
Y2023,Şubat,D13,T1700,78.20218
Y2023,Şubat,D13,T1800,88.97744
Y2023,Şubat,D13,T1900,95.18879
Y2023,Şubat,D13,T2000,94.5469
Y2023,Şubat,D13,T2100,94.67462
Y2023,Şubat,D13,T2200,94.01256
Y2023,Şubat,D13,T2300,94.39291
Y2023,Şubat,D14,T0000,94.444
Y2023,Şubat,D14,T0100,94.652916
Y2023,Şubat,D14,T0200,93.66854
Y2023,Şubat,D14,T0300,94.01129
Y2023,Şubat,D14,T0400,92.98379
Y2023,Şubat,D14,T0500,90.69168
Y2023,Şubat,D14,T0600,90.86193
Y2023,Şubat,D14,T0700,91.050224
Y2023,Şubat,D14,T0800,91.167076
Y2023,Şubat,D14,T0900,90.44394
Y2023,Şubat,D14,T1000,83.902756
Y2023,Şubat,D14,T1100,77.40248
Y2023,Şubat,D14,T1200,72.82274
Y2023,Şubat,D14,T1300,69.115295
Y2023,Şubat,D14,T1400,67.093254
Y2023,Şubat,D14,T1500,70.41843
Y2023,Şubat,D14,T1600,68.00333
Y2023,Şubat,D14,T1700,83.64815
Y2023,Şubat,D14,T1800,90.06838
Y2023,Şubat,D14,T1900,91.744026
Y2023,Şubat,D14,T2000,93.58156
Y2023,Şubat,D14,T2100,93.959305
Y2023,Şubat,D14,T2200,95.223656
Y2023,Şubat,D14,T2300,95.339935
Y2023,Şubat,D15,T0000,93.51604
Y2023,Şubat,D15,T0100,92.60887
Y2023,Şubat,D15,T0200,92.062454
Y2023,Şubat,D15,T0300,91.99384
Y2023,Şubat,D15,T0400,91.04742
Y2023,Şubat,D15,T0500,91.11627
Y2023,Şubat,D15,T0600,91.97211
Y2023,Şubat,D15,T0700,92.325554
Y2023,Şubat,D15,T0800,88.91233
Y2023,Şubat,D15,T0900,84.26415
Y2023,Şubat,D15,T1000,78.12001
Y2023,Şubat,D15,T1100,70.068565
Y2023,Şubat,D15,T1200,67.54506
Y2023,Şubat,D15,T1300,66.327415
Y2023,Şubat,D15,T1400,63.494625
Y2023,Şubat,D15,T1500,71.6383
Y2023,Şubat,D15,T1600,74.07714
Y2023,Şubat,D15,T1700,86.150055
Y2023,Şubat,D15,T1800,87.84613
Y2023,Şubat,D15,T1900,93.36074
Y2023,Şubat,D15,T2000,93.933105
Y2023,Şubat,D15,T2100,93.985466
Y2023,Şubat,D15,T2200,93.01562
Y2023,Şubat,D15,T2300,94.70732
Y2023,Şubat,D16,T0000,95.10013
Y2023,Şubat,D16,T0100,94.52667
Y2023,Şubat,D16,T0200,94.25131
Y2023,Şubat,D16,T0300,95.45118
Y2023,Şubat,D16,T0400,95.58929
Y2023,Şubat,D16,T0500,96.27837
Y2023,Şubat,D16,T0600,96.347534
Y2023,Şubat,D16,T0700,95.35144
Y2023,Şubat,D16,T0800,93.32455
Y2023,Şubat,D16,T0900,85.164764
Y2023,Şubat,D16,T1000,71.75777
Y2023,Şubat,D16,T1100,64.90936
Y2023,Şubat,D16,T1200,57.51655
Y2023,Şubat,D16,T1300,51.84051
Y2023,Şubat,D16,T1400,52.14393
Y2023,Şubat,D16,T1500,42.246838
Y2023,Şubat,D16,T1600,54.94117
Y2023,Şubat,D16,T1700,64.17488
Y2023,Şubat,D16,T1800,65.35623
Y2023,Şubat,D16,T1900,66.56732
Y2023,Şubat,D16,T2000,69.19666
Y2023,Şubat,D16,T2100,72.27368
Y2023,Şubat,D16,T2200,67.61449
Y2023,Şubat,D16,T2300,70.49818
Y2023,Şubat,D17,T0000,70.39114
Y2023,Şubat,D17,T0100,70.845314
Y2023,Şubat,D17,T0200,68.256424
Y2023,Şubat,D17,T0300,67.492516
Y2023,Şubat,D17,T0400,68.512115
Y2023,Şubat,D17,T0500,71.794525
Y2023,Şubat,D17,T0600,73.501686
Y2023,Şubat,D17,T0700,75.18363
Y2023,Şubat,D17,T0800,74.74432
Y2023,Şubat,D17,T0900,69.91373
Y2023,Şubat,D17,T1000,72.515564
Y2023,Şubat,D17,T1100,72.33945
Y2023,Şubat,D17,T1200,72.51962
Y2023,Şubat,D17,T1300,72.97013
Y2023,Şubat,D17,T1400,73.90001
Y2023,Şubat,D17,T1500,74.42744
Y2023,Şubat,D17,T1600,76.31046
Y2023,Şubat,D17,T1700,78.99697
Y2023,Şubat,D17,T1800,82.30227
Y2023,Şubat,D17,T1900,85.7137
Y2023,Şubat,D17,T2000,86.86556
Y2023,Şubat,D17,T2100,88.11349
Y2023,Şubat,D17,T2200,88.50576
Y2023,Şubat,D17,T2300,90.56063
Y2023,Şubat,D18,T0000,91.17809
Y2023,Şubat,D18,T0100,91.96719
Y2023,Şubat,D18,T0200,92.14709
Y2023,Şubat,D18,T0300,92.33287
Y2023,Şubat,D18,T0400,91.52869
Y2023,Şubat,D18,T0500,91.285614
Y2023,Şubat,D18,T0600,89.94833
Y2023,Şubat,D18,T0700,88.62516
Y2023,Şubat,D18,T0800,86.461914
Y2023,Şubat,D18,T0900,83.88521
Y2023,Şubat,D18,T1000,77.22493
Y2023,Şubat,D18,T1100,72.63932
Y2023,Şubat,D18,T1200,68.223335
Y2023,Şubat,D18,T1300,64.05264
Y2023,Şubat,D18,T1400,62.96604
Y2023,Şubat,D18,T1500,62.634624
Y2023,Şubat,D18,T1600,64.591194
Y2023,Şubat,D18,T1700,70.19427
Y2023,Şubat,D18,T1800,74.7877
Y2023,Şubat,D18,T1900,78.90322
Y2023,Şubat,D18,T2000,79.17532
Y2023,Şubat,D18,T2100,80.373825
Y2023,Şubat,D18,T2200,79.83223
Y2023,Şubat,D18,T2300,78.24858
Y2023,Şubat,D19,T0000,79.498505
Y2023,Şubat,D19,T0100,79.87122
Y2023,Şubat,D19,T0200,80.88824
Y2023,Şubat,D19,T0300,81.37523
Y2023,Şubat,D19,T0400,81.737785
Y2023,Şubat,D19,T0500,82.435715
Y2023,Şubat,D19,T0600,81.89468
Y2023,Şubat,D19,T0700,83.47393
Y2023,Şubat,D19,T0800,84.801704
Y2023,Şubat,D19,T0900,82.32084
Y2023,Şubat,D19,T1000,76.48279
Y2023,Şubat,D19,T1100,70.46137
Y2023,Şubat,D19,T1200,66.89158
Y2023,Şubat,D19,T1300,67.41746
Y2023,Şubat,D19,T1400,67.61074
Y2023,Şubat,D19,T1500,65.36108
Y2023,Şubat,D19,T1600,65.78535
Y2023,Şubat,D19,T1700,69.133644
Y2023,Şubat,D19,T1800,74.83247
Y2023,Şubat,D19,T1900,77.19216
Y2023,Şubat,D19,T2000,79.31827
Y2023,Şubat,D19,T2100,80.31629
Y2023,Şubat,D19,T2200,81.003265
Y2023,Şubat,D19,T2300,83.496185
Y2023,Şubat,D20,T0000,82.996506
Y2023,Şubat,D20,T0100,85.49526
Y2023,Şubat,D20,T0200,88.54424
Y2023,Şubat,D20,T0300,89.72991
Y2023,Şubat,D20,T0400,91.13978
Y2023,Şubat,D20,T0500,92.59732
Y2023,Şubat,D20,T0600,93.79204
Y2023,Şubat,D20,T0700,95.33162
Y2023,Şubat,D20,T0800,91.32536
Y2023,Şubat,D20,T0900,83.721756
Y2023,Şubat,D20,T1000,72.19512
Y2023,Şubat,D20,T1100,63.049168
Y2023,Şubat,D20,T1200,57.354527
Y2023,Şubat,D20,T1300,53.854618
Y2023,Şubat,D20,T1400,50.818016
Y2023,Şubat,D20,T1500,50.049572
Y2023,Şubat,D20,T1600,54.91618
Y2023,Şubat,D20,T1700,55.86691
Y2023,Şubat,D20,T1800,68.21465
Y2023,Şubat,D20,T1900,72.199715
Y2023,Şubat,D20,T2000,83.60147
Y2023,Şubat,D20,T2100,87.45624
Y2023,Şubat,D20,T2200,89.943535
Y2023,Şubat,D20,T2300,89.85702
Y2023,Şubat,D21,T0000,89.30229
Y2023,Şubat,D21,T0100,88.38758
Y2023,Şubat,D21,T0200,89.49617
Y2023,Şubat,D21,T0300,90.32425
Y2023,Şubat,D21,T0400,89.960724
Y2023,Şubat,D21,T0500,89.03316
Y2023,Şubat,D21,T0600,89.07244
Y2023,Şubat,D21,T0700,89.28839
Y2023,Şubat,D21,T0800,84.99126
Y2023,Şubat,D21,T0900,77.0083
Y2023,Şubat,D21,T1000,68.66449
Y2023,Şubat,D21,T1100,59.092915
Y2023,Şubat,D21,T1200,52.915398
Y2023,Şubat,D21,T1300,47.53967
Y2023,Şubat,D21,T1400,43.37945
Y2023,Şubat,D21,T1500,43.234142
Y2023,Şubat,D21,T1600,47.91413
Y2023,Şubat,D21,T1700,54.182365
Y2023,Şubat,D21,T1800,66.70172
Y2023,Şubat,D21,T1900,77.940125
Y2023,Şubat,D21,T2000,81.51527
Y2023,Şubat,D21,T2100,84.06708
Y2023,Şubat,D21,T2200,85.49231
Y2023,Şubat,D21,T2300,86.34235
Y2023,Şubat,D22,T0000,86.80074
Y2023,Şubat,D22,T0100,89.50425
Y2023,Şubat,D22,T0200,89.92779
Y2023,Şubat,D22,T0300,92.06333
Y2023,Şubat,D22,T0400,92.978935
Y2023,Şubat,D22,T0500,92.85666
Y2023,Şubat,D22,T0600,93.33507
Y2023,Şubat,D22,T0700,93.88159
Y2023,Şubat,D22,T0800,90.96209
Y2023,Şubat,D22,T0900,83.337204
Y2023,Şubat,D22,T1000,74.911
Y2023,Şubat,D22,T1100,68.77745
Y2023,Şubat,D22,T1200,67.465004
Y2023,Şubat,D22,T1300,67.122894
Y2023,Şubat,D22,T1400,67.56172
Y2023,Şubat,D22,T1500,69.44065
Y2023,Şubat,D22,T1600,75.07099
Y2023,Şubat,D22,T1700,83.00725
Y2023,Şubat,D22,T1800,86.54227
