Yil,Ay,Gun,Saat,Sicaklik
Y2023,Mayıs,D16,T2100,10.530245
Y2023,Mayıs,D16,T2200,10.050245
Y2023,Mayıs,D16,T2300,9.630245
Y2023,Mayıs,D17,T0000,9.090245
Y2023,Mayıs,D17,T0100,8.690246
Y2023,Mayıs,D17,T0200,8.280246
Y2023,Mayıs,D17,T0300,7.8902454
Y2023,Mayıs,D17,T0400,7.520245
Y2023,Mayıs,D17,T0500,7.8302455
Y2023,Mayıs,D17,T0600,8.880245
Y2023,Mayıs,D17,T0700,10.140245
Y2023,Mayıs,D17,T0800,11.640245
Y2023,Mayıs,D17,T0900,12.500245
Y2023,Mayıs,D17,T1000,13.330245
Y2023,Mayıs,D17,T1100,14.000245
Y2023,Mayıs,D17,T1200,14.230246
Y2023,Mayıs,D17,T1300,14.760245
Y2023,Mayıs,D17,T1400,14.710245
Y2023,Mayıs,D17,T1500,14.720245
Y2023,Mayıs,D17,T1600,14.200245
Y2023,Mayıs,D17,T1700,13.800245
Y2023,Mayıs,D17,T1800,13.000245
Y2023,Mayıs,D17,T1900,11.960245
Y2023,Mayıs,D17,T2000,11.030245
Y2023,Mayıs,D17,T2100,10.180245
Y2023,Mayıs,D17,T2200,8.780245
Y2023,Mayıs,D17,T2300,8.150246
Y2023,Mayıs,D18,T0000,7.5802455
Y2023,Mayıs,D18,T0100,6.8202453
Y2023,Mayıs,D18,T0200,6.2402453
Y2023,Mayıs,D18,T0300,5.920245
Y2023,Mayıs,D18,T0400,5.8202453
Y2023,Mayıs,D18,T0500,7.400245
Y2023,Mayıs,D18,T0600,9.110246
Y2023,Mayıs,D18,T0700,10.780245
Y2023,Mayıs,D18,T0800,12.510245
Y2023,Mayıs,D18,T0900,14.250245
Y2023,Mayıs,D18,T1000,15.200245
Y2023,Mayıs,D18,T1100,15.860246
Y2023,Mayıs,D18,T1200,16.320246
Y2023,Mayıs,D18,T1300,16.540245
Y2023,Mayıs,D18,T1400,16.580246
Y2023,Mayıs,D18,T1500,16.450245
Y2023,Mayıs,D18,T1600,16.060246
Y2023,Mayıs,D18,T1700,15.520246
Y2023,Mayıs,D18,T1800,14.840245
Y2023,Mayıs,D18,T1900,13.730246
Y2023,Mayıs,D18,T2000,12.910245
Y2023,Mayıs,D18,T2100,12.230246
Y2023,Mayıs,D18,T2200,12.770246
Y2023,Mayıs,D18,T2300,11.830245
Y2023,Mayıs,D19,T0000,11.320246
Y2023,Mayıs,D19,T0100,10.790245
Y2023,Mayıs,D19,T0200,9.760245
Y2023,Mayıs,D19,T0300,9.520246
Y2023,Mayıs,D19,T0400,9.320246
Y2023,Mayıs,D19,T0500,10.290245
Y2023,Mayıs,D19,T0600,11.400246
Y2023,Mayıs,D19,T0700,12.610246
Y2023,Mayıs,D19,T0800,14.010245
Y2023,Mayıs,D19,T0900,15.040245
Y2023,Mayıs,D19,T1000,15.880245
Y2023,Mayıs,D19,T1100,16.340246
Y2023,Mayıs,D19,T1200,16.350246
Y2023,Mayıs,D19,T1300,16.360247
Y2023,Mayıs,D19,T1400,16.300245
Y2023,Mayıs,D19,T1500,16.070246
Y2023,Mayıs,D19,T1600,15.950245
Y2023,Mayıs,D19,T1700,15.550245
Y2023,Mayıs,D19,T1800,15.000245
Y2023,Mayıs,D19,T1900,14.490245
Y2023,Mayıs,D19,T2000,13.970245
Y2023,Mayıs,D19,T2100,13.420245
Y2023,Mayıs,D19,T2200,12.720245
Y2023,Mayıs,D19,T2300,12.840245
Y2023,Mayıs,D20,T0000,12.620245
Y2023,Mayıs,D20,T0100,12.030245
Y2023,Mayıs,D20,T0200,11.940246
Y2023,Mayıs,D20,T0300,11.940246
Y2023,Mayıs,D20,T0400,11.830245
Y2023,Mayıs,D20,T0500,12.350245
Y2023,Mayıs,D20,T0600,13.110246
Y2023,Mayıs,D20,T0700,14.070246
Y2023,Mayıs,D20,T0800,14.740245
Y2023,Mayıs,D20,T0900,15.850245
Y2023,Mayıs,D20,T1000,16.490246
Y2023,Mayıs,D20,T1100,17.050245
Y2023,Mayıs,D20,T1200,17.800245
Y2023,Mayıs,D20,T1300,18.400246
Y2023,Mayıs,D20,T1400,18.780245
Y2023,Mayıs,D20,T1500,18.730246
Y2023,Mayıs,D20,T1600,18.620245
Y2023,Mayıs,D20,T1700,18.290245
Y2023,Mayıs,D20,T1800,17.830246
Y2023,Mayıs,D20,T1900,16.460245
Y2023,Mayıs,D20,T2000,15.630245
Y2023,Mayıs,D20,T2100,14.450245
Y2023,Mayıs,D20,T2200,13.8102455
Y2023,Mayıs,D20,T2300,13.230246
Y2023,Mayıs,D21,T0000,12.980246
Y2023,Mayıs,D21,T0100,13.400246
Y2023,Mayıs,D21,T0200,13.010245
Y2023,Mayıs,D21,T0300,12.800245
Y2023,Mayıs,D21,T0400,12.780245
Y2023,Mayıs,D21,T0500,12.220245
Y2023,Mayıs,D21,T0600,13.510245
Y2023,Mayıs,D21,T0700,15.180245
Y2023,Mayıs,D21,T0800,17.220245
Y2023,Mayıs,D21,T0900,18.960245
Y2023,Mayıs,D21,T1000,20.730246
Y2023,Mayıs,D21,T1100,21.900246
Y2023,Mayıs,D21,T1200,23.190245
Y2023,Mayıs,D21,T1300,24.030245
Y2023,Mayıs,D21,T1400,24.410246
Y2023,Mayıs,D21,T1500,24.340246
Y2023,Mayıs,D21,T1600,23.920246
Y2023,Mayıs,D21,T1700,22.540245
Y2023,Mayıs,D21,T1800,20.750246
Y2023,Mayıs,D21,T1900,19.090246
Y2023,Mayıs,D21,T2000,17.980246
Y2023,Mayıs,D21,T2100,16.700245
Y2023,Mayıs,D21,T2200,17.250246
Y2023,Mayıs,D21,T2300,16.940245
Y2023,Mayıs,D22,T0000,15.530245
Y2023,Mayıs,D22,T0100,15.350245
Y2023,Mayıs,D22,T0200,14.540245
Y2023,Mayıs,D22,T0300,13.980246
Y2023,Mayıs,D22,T0400,14.0602455
Y2023,Mayıs,D22,T0500,14.980246
Y2023,Mayıs,D22,T0600,16.720245
Y2023,Mayıs,D22,T0700,18.660246
Y2023,Mayıs,D22,T0800,20.550245
Y2023,Mayıs,D22,T0900,22.000246
Y2023,Mayıs,D22,T1000,23.200245
Y2023,Mayıs,D22,T1100,24.150246
Y2023,Mayıs,D22,T1200,24.910246
Y2023,Mayıs,D22,T1300,25.420246
Y2023,Mayıs,D22,T1400,26.090246
Y2023,Mayıs,D22,T1500,25.120245
Y2023,Mayıs,D22,T1600,24.460245
Y2023,Mayıs,D22,T1700,23.740246
Y2023,Mayıs,D22,T1800,22.090246
Y2023,Mayıs,D22,T1900,20.760244
Y2023,Mayıs,D22,T2000,18.960245
Y2023,Mayıs,D22,T2100,18.130245
Y2023,Mayıs,D22,T2200,17.880245
Y2023,Mayıs,D22,T2300,17.950245
Y2023,Mayıs,D23,T0000,17.470245
Y2023,Mayıs,D23,T0100,16.440247
Y2023,Mayıs,D23,T0200,16.540245
Y2023,Mayıs,D23,T0300,16.350246
Y2023,Mayıs,D23,T0400,15.990245
Y2023,Mayıs,D23,T0500,16.580246
Y2023,Mayıs,D23,T0600,17.220245
Y2023,Mayıs,D23,T0700,17.800245
Y2023,Mayıs,D23,T0800,18.000246
Y2023,Mayıs,D23,T0900,18.540245
Y2023,Mayıs,D23,T1000,19.460245
Y2023,Mayıs,D23,T1100,20.150246
Y2023,Mayıs,D23,T1200,20.660246
Y2023,Mayıs,D23,T1300,21.110245
Y2023,Mayıs,D23,T1400,21.320246
Y2023,Mayıs,D23,T1500,21.390245
Y2023,Mayıs,D23,T1600,21.180244
Y2023,Mayıs,D23,T1700,20.590246
Y2023,Mayıs,D23,T1800,19.430244
Y2023,Mayıs,D23,T1900,18.030245
Y2023,Mayıs,D23,T2000,16.880245
Y2023,Mayıs,D23,T2100,16.020247
Y2023,Mayıs,D23,T2200,15.300245
Y2023,Mayıs,D23,T2300,14.600245
Y2023,Mayıs,D24,T0000,14.000245
Y2023,Mayıs,D24,T0100,13.260245
Y2023,Mayıs,D24,T0200,12.900246
Y2023,Mayıs,D24,T0300,12.460245
Y2023,Mayıs,D24,T0400,12.210245
Y2023,Mayıs,D24,T0500,12.330245
Y2023,Mayıs,D24,T0600,12.5602455
Y2023,Mayıs,D24,T0700,13.0602455
Y2023,Mayıs,D24,T0800,13.300245
Y2023,Mayıs,D24,T0900,13.320246
Y2023,Mayıs,D24,T1000,14.130245
Y2023,Mayıs,D24,T1100,15.030245
Y2023,Mayıs,D24,T1200,15.470245
Y2023,Mayıs,D24,T1300,15.960245
Y2023,Mayıs,D24,T1400,16.570246
Y2023,Mayıs,D24,T1500,16.700245
Y2023,Mayıs,D24,T1600,16.740246
Y2023,Mayıs,D24,T1700,16.150246
Y2023,Mayıs,D24,T1800,15.080245
Y2023,Mayıs,D24,T1900,14.040245
Y2023,Mayıs,D24,T2000,13.000245
Y2023,Mayıs,D24,T2100,12.110246
Y2023,Mayıs,D24,T2200,11.070246
Y2023,Mayıs,D24,T2300,10.470245
Y2023,Mayıs,D25,T0000,9.990245
Y2023,Mayıs,D25,T0100,9.820246
Y2023,Mayıs,D25,T0200,10.000245
Y2023,Mayıs,D25,T0300,10.0602455
Y2023,Mayıs,D25,T0400,10.070246
Y2023,Mayıs,D25,T0500,10.680245
Y2023,Mayıs,D25,T0600,11.720245
Y2023,Mayıs,D25,T0700,13.020246
Y2023,Mayıs,D25,T0800,14.630245
Y2023,Mayıs,D25,T0900,16.280245
Y2023,Mayıs,D25,T1000,17.780245
Y2023,Mayıs,D25,T1100,18.100245
Y2023,Mayıs,D25,T1200,19.350245
Y2023,Mayıs,D25,T1300,20.190245
Y2023,Mayıs,D25,T1400,20.530245
Y2023,Mayıs,D25,T1500,20.640245
Y2023,Mayıs,D25,T1600,20.600245
Y2023,Mayıs,D25,T1700,20.270245
Y2023,Mayıs,D25,T1800,19.730246
Y2023,Mayıs,D25,T1900,17.840246
Y2023,Mayıs,D25,T2000,16.310246
Y2023,Mayıs,D25,T2100,15.040245
Y2023,Mayıs,D25,T2200,13.660245
Y2023,Mayıs,D25,T2300,13.020246
Y2023,Mayıs,D26,T0000,12.090245
Y2023,Mayıs,D26,T0100,11.520246
Y2023,Mayıs,D26,T0200,11.190246
Y2023,Mayıs,D26,T0300,10.860246
Y2023,Mayıs,D26,T0400,10.700245
Y2023,Mayıs,D26,T0500,11.900246
Y2023,Mayıs,D26,T0600,13.730246
Y2023,Mayıs,D26,T0700,15.440246
Y2023,Mayıs,D26,T0800,17.260244
Y2023,Mayıs,D26,T0900,19.080246
Y2023,Mayıs,D26,T1000,21.140245
Y2023,Mayıs,D26,T1100,22.410246
Y2023,Mayıs,D26,T1200,23.330246
Y2023,Mayıs,D26,T1300,23.980246
Y2023,Mayıs,D26,T1400,24.250246
Y2023,Mayıs,D26,T1500,24.190245
Y2023,Mayıs,D26,T1600,24.110245
Y2023,Mayıs,D26,T1700,23.390245
Y2023,Mayıs,D26,T1800,22.250246
Y2023,Mayıs,D26,T1900,20.650246
Y2023,Mayıs,D26,T2000,19.040245
Y2023,Mayıs,D26,T2100,17.510244
Y2023,Mayıs,D26,T2200,15.350245
Y2023,Mayıs,D26,T2300,14.520246
Y2023,Mayıs,D27,T0000,13.460245
Y2023,Mayıs,D27,T0100,12.640245
Y2023,Mayıs,D27,T0200,12.020246
Y2023,Mayıs,D27,T0300,11.460245
Y2023,Mayıs,D27,T0400,11.180245
Y2023,Mayıs,D27,T0500,13.030245
Y2023,Mayıs,D27,T0600,15.130245
Y2023,Mayıs,D27,T0700,16.710245
Y2023,Mayıs,D27,T0800,18.460245
Y2023,Mayıs,D27,T0900,20.230246
Y2023,Mayıs,D27,T1000,21.790245
Y2023,Mayıs,D27,T1100,23.290245
Y2023,Mayıs,D27,T1200,24.310246
Y2023,Mayıs,D27,T1300,25.190245
Y2023,Mayıs,D27,T1400,25.710245
Y2023,Mayıs,D27,T1500,25.860245
Y2023,Mayıs,D27,T1600,25.450245
Y2023,Mayıs,D27,T1700,24.590246
Y2023,Mayıs,D27,T1800,22.950245
Y2023,Mayıs,D27,T1900,20.350245
Y2023,Mayıs,D27,T2000,17.900246
Y2023,Mayıs,D27,T2100,17.470245
Y2023,Mayıs,D27,T2200,15.280245
Y2023,Mayıs,D27,T2300,14.520246
Y2023,Mayıs,D28,T0000,13.340245
Y2023,Mayıs,D28,T0100,12.130245
Y2023,Mayıs,D28,T0200,11.410245
Y2023,Mayıs,D28,T0300,10.830245
Y2023,Mayıs,D28,T0400,10.390245
Y2023,Mayıs,D28,T0500,12.640245
Y2023,Mayıs,D28,T0600,15.160245
Y2023,Mayıs,D28,T0700,17.350245
Y2023,Mayıs,D28,T0800,19.340246
Y2023,Mayıs,D28,T0900,21.090246
Y2023,Mayıs,D28,T1000,22.550245
Y2023,Mayıs,D28,T1100,23.810246
Y2023,Mayıs,D28,T1200,24.810246
Y2023,Mayıs,D28,T1300,25.580246
Y2023,Mayıs,D28,T1400,25.970245
Y2023,Mayıs,D28,T1500,26.140245
Y2023,Mayıs,D28,T1600,25.870245
Y2023,Mayıs,D28,T1700,25.020245
Y2023,Mayıs,D28,T1800,23.590246
Y2023,Mayıs,D28,T1900,21.140245
Y2023,Mayıs,D28,T2000,18.590246
Y2023,Mayıs,D28,T2100,16.500246
Y2023,Mayıs,D28,T2200,14.790245
Y2023,Mayıs,D28,T2300,13.770246
Y2023,Mayıs,D29,T0000,12.660245
Y2023,Mayıs,D29,T0100,11.540245
Y2023,Mayıs,D29,T0200,10.960245
Y2023,Mayıs,D29,T0300,10.270246
Y2023,Mayıs,D29,T0400,10.110246
Y2023,Mayıs,D29,T0500,12.220245
Y2023,Mayıs,D29,T0600,15.090245
Y2023,Mayıs,D29,T0700,17.520245
Y2023,Mayıs,D29,T0800,19.870245
Y2023,Mayıs,D29,T0900,21.970245
Y2023,Mayıs,D29,T1000,23.670246
Y2023,Mayıs,D29,T1100,24.940245
Y2023,Mayıs,D29,T1200,25.910246
Y2023,Mayıs,D29,T1300,26.530245
Y2023,Mayıs,D29,T1400,26.830246
Y2023,Mayıs,D29,T1500,26.910246
Y2023,Mayıs,D29,T1600,26.540245
Y2023,Mayıs,D29,T1700,25.610245
Y2023,Mayıs,D29,T1800,24.170246
Y2023,Mayıs,D29,T1900,21.720245
Y2023,Mayıs,D29,T2000,19.610245
Y2023,Mayıs,D29,T2100,17.860245
Y2023,Mayıs,D29,T2200,15.830245
Y2023,Mayıs,D29,T2300,15.210245
Y2023,Mayıs,D30,T0000,13.910245
Y2023,Mayıs,D30,T0100,12.930245
Y2023,Mayıs,D30,T0200,12.370245
Y2023,Mayıs,D30,T0300,12.180245
Y2023,Mayıs,D30,T0400,11.890245
Y2023,Mayıs,D30,T0500,13.520246
Y2023,Mayıs,D30,T0600,15.760245
Y2023,Mayıs,D30,T0700,17.500246
Y2023,Mayıs,D30,T0800,19.210245
Y2023,Mayıs,D30,T0900,20.720245
Y2023,Mayıs,D30,T1000,22.030245
Y2023,Mayıs,D30,T1100,23.400246
Y2023,Mayıs,D30,T1200,24.400246
Y2023,Mayıs,D30,T1300,25.220245
Y2023,Mayıs,D30,T1400,25.490246
Y2023,Mayıs,D30,T1500,25.610245
Y2023,Mayıs,D30,T1600,25.050245
Y2023,Mayıs,D30,T1700,24.440245
Y2023,Mayıs,D30,T1800,23.210245
Y2023,Mayıs,D30,T1900,21.690245
Y2023,Mayıs,D30,T2000,19.950245
Y2023,Mayıs,D30,T2100,18.370245
Y2023,Mayıs,D30,T2200,17.080246
Y2023,Mayıs,D30,T2300,15.800245
Y2023,Mayıs,D31,T0000,14.750245
Y2023,Mayıs,D31,T0100,13.760245
Y2023,Mayıs,D31,T0200,13.130245
Y2023,Mayıs,D31,T0300,12.700245
Y2023,Mayıs,D31,T0400,12.250245
Y2023,Mayıs,D31,T0500,14.190246
Y2023,Mayıs,D31,T0600,16.190247
Y2023,Mayıs,D31,T0700,18.050245
Y2023,Mayıs,D31,T0800,19.760244
Y2023,Mayıs,D31,T0900,21.340246
Y2023,Mayıs,D31,T1000,23.060246
Y2023,Mayıs,D31,T1100,24.260244
Y2023,Mayıs,D31,T1200,25.430244
Y2023,Mayıs,D31,T1300,26.280245
Y2023,Mayıs,D31,T1400,26.970245
Y2023,Mayıs,D31,T1500,26.990246
Y2023,Mayıs,D31,T1600,26.630245
Y2023,Mayıs,D31,T1700,25.970245
Y2023,Mayıs,D31,T1800,24.310246
Y2023,Mayıs,D31,T1900,21.810246
Y2023,Mayıs,D31,T2000,19.060246
Y2023,Mayıs,D31,T2100,16.880245
Y2023,Mayıs,D31,T2200,15.600245
Y2023,Mayıs,D31,T2300,14.840245
Y2023,Haziran,D01,T0000,14.260245
Y2023,Haziran,D01,T0100,13.610246
Y2023,Haziran,D01,T0200,12.460245
Y2023,Haziran,D01,T0300,12.320246
Y2023,Haziran,D01,T0400,11.660245
Y2023,Haziran,D01,T0500,13.620245
Y2023,Haziran,D01,T0600,16.370245
Y2023,Haziran,D01,T0700,18.590246
Y2023,Haziran,D01,T0800,20.430244
Y2023,Haziran,D01,T0900,22.300245
Y2023,Haziran,D01,T1000,23.880245
Y2023,Haziran,D01,T1100,25.260244
Y2023,Haziran,D01,T1200,26.230246
Y2023,Haziran,D01,T1300,26.550245
Y2023,Haziran,D01,T1400,27.050245
Y2023,Haziran,D01,T1500,27.310246
Y2023,Haziran,D01,T1600,27.150246
Y2023,Haziran,D01,T1700,26.460245
Y2023,Haziran,D01,T1800,24.880245
Y2023,Haziran,D01,T1900,22.780245
Y2023,Haziran,D01,T2000,20.330246
Y2023,Haziran,D01,T2100,20.170246
Y2023,Haziran,D01,T2200,17.280245
Y2023,Haziran,D01,T2300,16.620245
Y2023,Haziran,D02,T0000,16.100246
Y2023,Haziran,D02,T0100,15.450245
Y2023,Haziran,D02,T0200,14.530245
Y2023,Haziran,D02,T0300,14.450245
Y2023,Haziran,D02,T0400,14.690246
Y2023,Haziran,D02,T0500,15.010245
Y2023,Haziran,D02,T0600,16.450245
Y2023,Haziran,D02,T0700,17.740246
Y2023,Haziran,D02,T0800,19.460245
Y2023,Haziran,D02,T0900,20.980246
Y2023,Haziran,D02,T1000,22.660246
Y2023,Haziran,D02,T1100,24.140245
Y2023,Haziran,D02,T1200,25.250246
Y2023,Haziran,D02,T1300,25.790245
Y2023,Haziran,D02,T1400,26.290245
Y2023,Haziran,D02,T1500,26.210245
Y2023,Haziran,D02,T1600,25.930244
Y2023,Haziran,D02,T1700,25.120245
Y2023,Haziran,D02,T1800,23.460245
Y2023,Haziran,D02,T1900,21.780245
Y2023,Haziran,D02,T2000,19.990246
Y2023,Haziran,D02,T2100,18.400246
Y2023,Haziran,D02,T2200,16.970245
Y2023,Haziran,D02,T2300,15.820246
Y2023,Haziran,D03,T0000,14.880245
Y2023,Haziran,D03,T0100,14.080245
Y2023,Haziran,D03,T0200,13.790245
Y2023,Haziran,D03,T0300,13.0602455
Y2023,Haziran,D03,T0400,12.240245
Y2023,Haziran,D03,T0500,13.490245
Y2023,Haziran,D03,T0600,15.910245
Y2023,Haziran,D03,T0700,17.600245
Y2023,Haziran,D03,T0800,19.340246
Y2023,Haziran,D03,T0900,21.130245
Y2023,Haziran,D03,T1000,22.750246
Y2023,Haziran,D03,T1100,24.270245
Y2023,Haziran,D03,T1200,25.660246
Y2023,Haziran,D03,T1300,26.290245
Y2023,Haziran,D03,T1400,26.780245
Y2023,Haziran,D03,T1500,26.720245
Y2023,Haziran,D03,T1600,26.500246
Y2023,Haziran,D03,T1700,25.790245
Y2023,Haziran,D03,T1800,24.260244
Y2023,Haziran,D03,T1900,23.490246
Y2023,Haziran,D03,T2000,21.930244
Y2023,Haziran,D03,T2100,20.050245
Y2023,Haziran,D03,T2200,16.220245
Y2023,Haziran,D03,T2300,15.400246
Y2023,Haziran,D04,T0000,14.600245
Y2023,Haziran,D04,T0100,13.900246
Y2023,Haziran,D04,T0200,13.720245
Y2023,Haziran,D04,T0300,13.350245
Y2023,Haziran,D04,T0400,12.840245
Y2023,Haziran,D04,T0500,14.450245
Y2023,Haziran,D04,T0600,16.290245
Y2023,Haziran,D04,T0700,18.010244
Y2023,Haziran,D04,T0800,19.440245
Y2023,Haziran,D04,T0900,20.880245
Y2023,Haziran,D04,T1000,22.250246
Y2023,Haziran,D04,T1100,23.660246
Y2023,Haziran,D04,T1200,24.840246
Y2023,Haziran,D04,T1300,25.450245
Y2023,Haziran,D04,T1400,26.420246
Y2023,Haziran,D04,T1500,26.700245
Y2023,Haziran,D04,T1600,25.290245
Y2023,Haziran,D04,T1700,24.410246
Y2023,Haziran,D04,T1800,23.330246
Y2023,Haziran,D04,T1900,21.540245
Y2023,Haziran,D04,T2000,19.240246
Y2023,Haziran,D04,T2100,17.860245
Y2023,Haziran,D04,T2200,16.030245
Y2023,Haziran,D04,T2300,15.130245
Y2023,Haziran,D05,T0000,15.0602455
Y2023,Haziran,D05,T0100,14.110246
Y2023,Haziran,D05,T0200,13.280245
Y2023,Haziran,D05,T0300,12.600245
Y2023,Haziran,D05,T0400,11.820246
Y2023,Haziran,D05,T0500,13.950245
Y2023,Haziran,D05,T0600,16.410246
Y2023,Haziran,D05,T0700,18.810246
Y2023,Haziran,D05,T0800,20.870245
Y2023,Haziran,D05,T0900,22.770245
Y2023,Haziran,D05,T1000,24.120245
Y2023,Haziran,D05,T1100,25.200245
Y2023,Haziran,D05,T1200,25.960245
Y2023,Haziran,D05,T1300,26.560246
Y2023,Haziran,D05,T1400,26.950245
Y2023,Haziran,D05,T1500,27.210245
Y2023,Haziran,D05,T1600,26.790245
Y2023,Haziran,D05,T1700,26.230246
Y2023,Haziran,D05,T1800,24.680244
Y2023,Haziran,D05,T1900,22.620245
Y2023,Haziran,D05,T2000,21.250246
Y2023,Haziran,D05,T2100,18.690245
Y2023,Haziran,D05,T2200,18.630245
Y2023,Haziran,D05,T2300,17.680244
Y2023,Haziran,D06,T0000,16.540245
Y2023,Haziran,D06,T0100,14.280245
Y2023,Haziran,D06,T0200,12.940246
Y2023,Haziran,D06,T0300,12.360246
Y2023,Haziran,D06,T0400,12.580245
Y2023,Haziran,D06,T0500,14.740245
Y2023,Haziran,D06,T0600,17.290245
Y2023,Haziran,D06,T0700,19.280245
Y2023,Haziran,D06,T0800,21.200245
Y2023,Haziran,D06,T0900,23.130245
Y2023,Haziran,D06,T1000,24.700245
Y2023,Haziran,D06,T1100,25.460245
Y2023,Haziran,D06,T1200,26.320246
Y2023,Haziran,D06,T1300,26.940245
Y2023,Haziran,D06,T1400,27.090246
Y2023,Haziran,D06,T1500,27.190245
Y2023,Haziran,D06,T1600,27.120245
Y2023,Haziran,D06,T1700,26.530245
Y2023,Haziran,D06,T1800,25.260244
Y2023,Haziran,D06,T1900,24.480246
Y2023,Haziran,D06,T2000,21.220245
Y2023,Haziran,D06,T2100,18.720245
Y2023,Haziran,D06,T2200,16.940245
Y2023,Haziran,D06,T2300,16.050245
Y2023,Haziran,D07,T0000,14.930245
Y2023,Haziran,D07,T0100,14.350245
Y2023,Haziran,D07,T0200,13.390245
Y2023,Haziran,D07,T0300,12.980246
Y2023,Haziran,D07,T0400,12.700245
Y2023,Haziran,D07,T0500,14.730246
Y2023,Haziran,D07,T0600,17.070246
Y2023,Haziran,D07,T0700,19.430244
Y2023,Haziran,D07,T0800,21.530245
Y2023,Haziran,D07,T0900,23.300245
Y2023,Haziran,D07,T1000,24.930244
Y2023,Haziran,D07,T1100,25.900246
Y2023,Haziran,D07,T1200,26.490246
Y2023,Haziran,D07,T1300,26.990246
Y2023,Haziran,D07,T1400,27.330246
Y2023,Haziran,D07,T1500,27.410246
Y2023,Haziran,D07,T1600,27.050245
Y2023,Haziran,D07,T1700,26.530245
Y2023,Haziran,D07,T1800,25.250246
Y2023,Haziran,D07,T1900,21.760244
Y2023,Haziran,D07,T2000,18.930244
Y2023,Haziran,D07,T2100,17.070246
Y2023,Haziran,D07,T2200,16.230246
Y2023,Haziran,D07,T2300,15.450245
Y2023,Haziran,D08,T0000,14.490245
Y2023,Haziran,D08,T0100,13.880245
Y2023,Haziran,D08,T0200,13.170245
Y2023,Haziran,D08,T0300,12.690246
Y2023,Haziran,D08,T0400,13.220245
Y2023,Haziran,D08,T0500,15.490245
Y2023,Haziran,D08,T0600,17.910246
Y2023,Haziran,D08,T0700,19.950245
Y2023,Haziran,D08,T0800,22.010244
Y2023,Haziran,D08,T0900,23.900246
Y2023,Haziran,D08,T1000,25.180244
Y2023,Haziran,D08,T1100,26.370245
Y2023,Haziran,D08,T1200,27.150246
Y2023,Haziran,D08,T1300,27.750246
Y2023,Haziran,D08,T1400,27.560246
Y2023,Haziran,D08,T1500,28.320246
Y2023,Haziran,D08,T1600,27.240246
Y2023,Haziran,D08,T1700,26.590246
Y2023,Haziran,D08,T1800,25.250246
Y2023,Haziran,D08,T1900,23.880245
Y2023,Haziran,D08,T2000,20.600245
Y2023,Haziran,D08,T2100,18.350245
Y2023,Haziran,D08,T2200,16.690245
Y2023,Haziran,D08,T2300,16.180246
Y2023,Haziran,D09,T0000,15.100245
Y2023,Haziran,D09,T0100,14.110246
Y2023,Haziran,D09,T0200,13.580245
Y2023,Haziran,D09,T0300,13.320246
Y2023,Haziran,D09,T0400,13.270246
Y2023,Haziran,D09,T0500,15.620245
Y2023,Haziran,D09,T0600,18.020245
Y2023,Haziran,D09,T0700,20.280245
Y2023,Haziran,D09,T0800,22.300245
Y2023,Haziran,D09,T0900,24.150246
Y2023,Haziran,D09,T1000,26.030245
Y2023,Haziran,D09,T1100,27.310246
Y2023,Haziran,D09,T1200,28.620245
Y2023,Haziran,D09,T1300,29.330246
Y2023,Haziran,D09,T1400,29.600245
Y2023,Haziran,D09,T1500,29.170246
Y2023,Haziran,D09,T1600,29.080246
Y2023,Haziran,D09,T1700,28.310246
Y2023,Haziran,D09,T1800,26.930244
Y2023,Haziran,D09,T1900,24.570246
Y2023,Haziran,D09,T2000,22.560246
Y2023,Haziran,D09,T2100,21.540245
Y2023,Haziran,D09,T2200,20.640245
Y2023,Haziran,D09,T2300,20.990246
Y2023,Haziran,D10,T0000,19.390245
Y2023,Haziran,D10,T0100,18.260244
Y2023,Haziran,D10,T0200,16.580246
Y2023,Haziran,D10,T0300,16.280245
Y2023,Haziran,D10,T0400,15.570246
Y2023,Haziran,D10,T0500,17.830246
Y2023,Haziran,D10,T0600,20.010244
Y2023,Haziran,D10,T0700,21.700245
Y2023,Haziran,D10,T0800,23.300245
Y2023,Haziran,D10,T0900,24.720245
Y2023,Haziran,D10,T1000,26.390245
Y2023,Haziran,D10,T1100,27.400246
Y2023,Haziran,D10,T1200,28.370245
Y2023,Haziran,D10,T1300,28.830246
Y2023,Haziran,D10,T1400,29.320246
Y2023,Haziran,D10,T1500,29.560246
Y2023,Haziran,D10,T1600,29.410246
Y2023,Haziran,D10,T1700,28.890245
Y2023,Haziran,D10,T1800,27.540245
Y2023,Haziran,D10,T1900,25.700245
Y2023,Haziran,D10,T2000,23.640245
Y2023,Haziran,D10,T2100,22.370245
Y2023,Haziran,D10,T2200,20.360245
Y2023,Haziran,D10,T2300,19.130245
Y2023,Haziran,D11,T0000,18.710245
Y2023,Haziran,D11,T0100,17.660246
Y2023,Haziran,D11,T0200,16.940245
Y2023,Haziran,D11,T0300,16.380245
Y2023,Haziran,D11,T0400,16.450245
Y2023,Haziran,D11,T0500,18.290245
Y2023,Haziran,D11,T0600,20.690245
Y2023,Haziran,D11,T0700,22.470245
Y2023,Haziran,D11,T0800,24.170246
Y2023,Haziran,D11,T0900,25.600245
Y2023,Haziran,D11,T1000,26.770245
Y2023,Haziran,D11,T1100,27.860245
Y2023,Haziran,D11,T1200,29.050245
Y2023,Haziran,D11,T1300,29.220245
Y2023,Haziran,D11,T1400,29.580246
