Yil,Ay,Gun,Saat,Ruzgar Hizi,Ruzgar Yonu
Y2024,Haziran,D08,T0300,52.2893,249.44395
Y2024,Haziran,D08,T0400,51.85,244.50244
Y2024,Haziran,D08,T0500,53.773926,243.77803
Y2024,Haziran,D08,T0600,55.71981,244.75948
Y2024,Haziran,D08,T0700,57.655094,244.87505
Y2024,Haziran,D08,T0800,57.491898,247.9321
Y2024,Haziran,D08,T0900,57.767384,249.1932
Y2024,Haziran,D08,T1000,52.163986,249.81421
Y2024,Haziran,D08,T1100,47.500904,242.46393
Y2024,Haziran,D08,T1200,47.521366,241.49347
Y2024,Haziran,D08,T1300,43.588253,247.67136
Y2024,Haziran,D08,T1400,41.39374,254.87599
Y2024,Haziran,D08,T1500,40.89606,260.37186
Y2024,Haziran,D08,T1600,42.796112,257.36664
Y2024,Haziran,D08,T1700,45.21262,249.97792
Y2024,Haziran,D08,T1800,53.18383,246.0375
Y2024,Haziran,D08,T1900,60.275013,246.0375
Y2024,Haziran,D08,T2000,63.11099,247.53098
Y2024,Haziran,D08,T2100,60.70245,247.69379
Y2024,Haziran,D08,T2200,64.82899,253.87979
Y2024,Haziran,D08,T2300,61.318474,254.33185
Y2024,Haziran,D09,T0000,60.240597,252.97281
Y2024,Haziran,D09,T0100,55.09882,255.23738
Y2024,Haziran,D09,T0200,50.38071,256.36096
Y2024,Haziran,D09,T0300,49.067085,251.16626
Y2024,Haziran,D09,T0400,47.33007,248.11768
Y2024,Haziran,D09,T0500,46.06312,245.03722
Y2024,Haziran,D09,T0600,43.30936,243.86093
Y2024,Haziran,D09,T0700,40.743664,242.07642
Y2024,Haziran,D09,T0800,38.403748,239.58893
Y2024,Haziran,D09,T0900,37.641953,236.30994
Y2024,Haziran,D09,T1000,37.695282,241.47688
Y2024,Haziran,D09,T1100,39.04299,237.04257
Y2024,Haziran,D09,T1200,34.82895,240.25513
Y2024,Haziran,D09,T1300,30.45566,241.01118
Y2024,Haziran,D09,T1400,32.353966,235.42581
Y2024,Haziran,D09,T1500,36.721764,232.56839
Y2024,Haziran,D09,T1600,37.045033,235.69221
Y2024,Haziran,D09,T1700,33.851486,237.15495
Y2024,Haziran,D09,T1800,29.627365,242.50087
Y2024,Haziran,D09,T1900,24.735432,248.66315
Y2024,Haziran,D09,T2000,20.265795,257.692
Y2024,Haziran,D09,T2100,18.175545,262.0304
Y2024,Haziran,D09,T2200,11.298495,247.52057
Y2024,Haziran,D09,T2300,13.70839,240.0685
Y2024,Haziran,D10,T0000,20.00512,239.74356
Y2024,Haziran,D10,T0100,23.068108,247.03622
Y2024,Haziran,D10,T0200,23.233253,257.4712
Y2024,Haziran,D10,T0300,21.542923,260.38028
Y2024,Haziran,D10,T0400,20.316889,262.875
Y2024,Haziran,D10,T0500,21.96295,269.06082
Y2024,Haziran,D10,T0600,22.91026,278.1301
Y2024,Haziran,D10,T0700,20.969805,281.88867
Y2024,Haziran,D10,T0800,19.245697,277.5238
Y2024,Haziran,D10,T0900,19.083395,268.91907
Y2024,Haziran,D10,T1000,22.608458,260.83765
Y2024,Haziran,D10,T1100,29.239891,265.7636
Y2024,Haziran,D10,T1200,35.369884,265.91437
Y2024,Haziran,D10,T1300,39.40479,264.75818
Y2024,Haziran,D10,T1400,42.63227,265.156
Y2024,Haziran,D10,T1500,45.680298,263.21103
Y2024,Haziran,D10,T1600,45.160988,261.28857
Y2024,Haziran,D10,T1700,40.186382,260.20016
Y2024,Haziran,D10,T1800,38.548588,258.69006
Y2024,Haziran,D10,T1900,39.413013,253.55139
Y2024,Haziran,D10,T2000,42.51812,248.64902
Y2024,Haziran,D10,T2100,46.32963,247.61987
Y2024,Haziran,D10,T2200,46.696037,242.44719
Y2024,Haziran,D10,T2300,48.096054,239.40399
Y2024,Haziran,D11,T0000,52.379692,240.7924
Y2024,Haziran,D11,T0100,53.30553,244.81947
Y2024,Haziran,D11,T0200,51.15168,249.39676
Y2024,Haziran,D11,T0300,47.498177,255.96376
Y2024,Haziran,D11,T0400,43.50194,259.992
Y2024,Haziran,D11,T0500,39.35872,261.05463
Y2024,Haziran,D11,T0600,36.2243,259.69516
Y2024,Haziran,D11,T0700,33.326748,259.41837
Y2024,Haziran,D11,T0800,31.983318,258.31064
Y2024,Haziran,D11,T0900,30.574575,257.7639
Y2024,Haziran,D11,T1000,20.532627,267.99045
Y2024,Haziran,D11,T1100,16.09969,259.69516
Y2024,Haziran,D11,T1200,18.345877,254.0546
Y2024,Haziran,D11,T1300,18.947083,255.69974
Y2024,Haziran,D11,T1400,18.998314,260.1807
Y2024,Haziran,D11,T1500,20.240196,264.89783
Y2024,Haziran,D11,T1600,19.881649,275.19443
Y2024,Haziran,D11,T1700,18.25026,284.8586
Y2024,Haziran,D11,T1800,15.827721,287.19855
Y2024,Haziran,D11,T1900,14.587776,285.7512
Y2024,Haziran,D11,T2000,11.874544,284.03625
Y2024,Haziran,D11,T2100,11.177405,284.93143
Y2024,Haziran,D11,T2200,8.473393,282.26477
Y2024,Haziran,D11,T2300,6.725354,254.47589
Y2024,Haziran,D12,T0000,10.495713,239.03624
Y2024,Haziran,D12,T0100,12.55879,242.70044
Y2024,Haziran,D12,T0200,13.797913,254.87599
Y2024,Haziran,D12,T0300,14.154915,277.30576
Y2024,Haziran,D12,T0400,14.021525,299.19748
Y2024,Haziran,D12,T0500,12.475961,316.16913
Y2024,Haziran,D12,T0600,11.183201,326.82147
Y2024,Haziran,D12,T0700,9.511088,330.5241
Y2024,Haziran,D12,T0800,8.707237,330.25513
Y2024,Haziran,D12,T0900,7.7879906,326.30994
Y2024,Haziran,D12,T1000,5.506941,348.69006
Y2024,Haziran,D12,T1100,4.1046314,37.87497
Y2024,Haziran,D12,T1200,4.3349743,85.23635
Y2024,Haziran,D12,T1300,5.95906,154.98311
Y2024,Haziran,D12,T1400,7.2805495,188.53076
Y2024,Haziran,D12,T1500,8.557102,194.62088
Y2024,Haziran,D12,T1600,8.759178,189.46233
Y2024,Haziran,D12,T1700,9.826088,188.42697
Y2024,Haziran,D12,T1800,11.183201,183.69139
Y2024,Haziran,D12,T1900,11.525623,181.78992
Y2024,Haziran,D12,T2000,10.853866,185.71059
Y2024,Haziran,D12,T2100,11.177405,194.93143
Y2024,Haziran,D12,T2200,19.161337,205.60219
Y2024,Haziran,D12,T2300,22.148046,225.65854
Y2024,Haziran,D13,T0000,22.89611,233.31029
Y2024,Haziran,D13,T0100,21.30093,239.53445
Y2024,Haziran,D13,T0200,20.46941,246.13983
Y2024,Haziran,D13,T0300,21.566975,255.49983
Y2024,Haziran,D13,T0400,21.129885,261.17963
Y2024,Haziran,D13,T0500,19.164719,264.6107
Y2024,Haziran,D13,T0600,17.283749,268.80652
Y2024,Haziran,D13,T0700,15.876775,273.9005
Y2024,Haziran,D13,T0800,13.979871,281.88867
Y2024,Haziran,D13,T0900,11.966954,285.70865
Y2024,Haziran,D13,T1000,16.09969,259.69516
Y2024,Haziran,D13,T1100,14.759999,270.0
Y2024,Haziran,D13,T1200,13.039754,263.65982
Y2024,Haziran,D13,T1300,10.966713,246.8014
Y2024,Haziran,D13,T1400,11.720751,222.51045
Y2024,Haziran,D13,T1500,16.676977,212.66092
Y2024,Haziran,D13,T1600,22.392464,216.50143
Y2024,Haziran,D13,T1700,26.552288,220.6013
Y2024,Haziran,D13,T1800,32.839027,225.44415
Y2024,Haziran,D13,T1900,38.236336,232.26695
Y2024,Haziran,D13,T2000,43.434864,236.83678
Y2024,Haziran,D13,T2100,48.252087,234.41263
Y2024,Haziran,D13,T2200,54.119865,229.31602
Y2024,Haziran,D13,T2300,67.80722,230.81761
Y2024,Haziran,D14,T0000,68.83441,232.65065
Y2024,Haziran,D14,T0100,71.79993,231.92346
Y2024,Haziran,D14,T0200,75.63942,230.01987
Y2024,Haziran,D14,T0300,77.20216,222.54327
Y2024,Haziran,D14,T0400,72.752075,218.57126
Y2024,Haziran,D14,T0500,73.709496,230.94687
Y2024,Haziran,D14,T0600,64.58465,253.4843
Y2024,Haziran,D14,T0700,55.776768,263.70065
Y2024,Haziran,D14,T0800,50.566864,257.24997
Y2024,Haziran,D14,T0900,55.099995,251.32831
Y2024,Haziran,D14,T1000,56.138073,252.84325
Y2024,Haziran,D14,T1100,57.7999,242.95618
Y2024,Haziran,D14,T1200,59.47849,240.64224
Y2024,Haziran,D14,T1300,59.730713,243.12608
Y2024,Haziran,D14,T1400,58.901543,247.35321
Y2024,Haziran,D14,T1500,59.041096,247.03078
Y2024,Haziran,D14,T1600,61.98903,242.69089
Y2024,Haziran,D14,T1700,67.23909,238.3523
Y2024,Haziran,D14,T1800,69.303505,237.30054
Y2024,Haziran,D14,T1900,68.85417,240.21796
Y2024,Haziran,D14,T2000,65.70961,235.26514
Y2024,Haziran,D14,T2100,70.48833,233.30568
Y2024,Haziran,D14,T2200,71.63185,230.7106
Y2024,Haziran,D14,T2300,76.878334,224.62057
Y2024,Haziran,D15,T0000,76.82521,217.19208
Y2024,Haziran,D15,T0100,75.185715,214.07051
Y2024,Haziran,D15,T0200,78.55675,216.23972
Y2024,Haziran,D15,T0300,85.913376,231.97762
Y2024,Haziran,D15,T0400,110.61435,242.68439
Y2024,Haziran,D15,T0500,107.244354,244.55319
Y2024,Haziran,D15,T0600,92.278755,244.83458
Y2024,Haziran,D15,T0700,81.46585,243.77466
Y2024,Haziran,D15,T0800,77.61403,242.36523
Y2024,Haziran,D15,T0900,73.32432,240.91808
Y2024,Haziran,D15,T1000,52.97018,242.9125
Y2024,Haziran,D15,T1100,54.948074,234.3314
Y2024,Haziran,D15,T1200,56.59447,228.09406
Y2024,Haziran,D15,T1300,55.50308,226.05118
Y2024,Haziran,D15,T1400,54.994053,223.93909
Y2024,Haziran,D15,T1500,58.294437,224.7498
Y2024,Haziran,D15,T1600,56.658554,229.1223
Y2024,Haziran,D15,T1700,55.49724,230.52754
Y2024,Haziran,D15,T1800,54.25619,230.92459
Y2024,Haziran,D15,T1900,54.119865,229.31602
Y2024,Haziran,D15,T2000,53.30553,228.55927
Y2024,Haziran,D15,T2100,53.54448,228.2705
Y2024,Haziran,D15,T2200,54.083935,228.7782
Y2024,Haziran,D15,T2300,52.970177,226.65231
Y2024,Haziran,D16,T0000,53.88588,220.3937
Y2024,Haziran,D16,T0100,55.87891,221.08176
Y2024,Haziran,D16,T0200,55.005833,223.40886
Y2024,Haziran,D16,T0300,54.534946,222.32457
Y2024,Haziran,D16,T0400,54.35523,220.97174
Y2024,Haziran,D16,T0500,55.762825,223.69211
Y2024,Haziran,D16,T0600,55.13527,229.23639
Y2024,Haziran,D16,T0700,52.620373,235.87506
Y2024,Haziran,D16,T0800,49.130436,241.55707
Y2024,Haziran,D16,T0900,45.56667,244.24474
Y2024,Haziran,D16,T1000,49.004974,248.90204
Y2024,Haziran,D16,T1100,51.845,242.72324
Y2024,Haziran,D16,T1200,54.26933,238.8407
Y2024,Haziran,D16,T1300,56.71571,241.15735
Y2024,Haziran,D16,T1400,55.869637,242.7745
Y2024,Haziran,D16,T1500,53.153362,241.69925
Y2024,Haziran,D16,T1600,51.328728,237.31306
Y2024,Haziran,D16,T1700,51.851246,234.3236
Y2024,Haziran,D16,T1800,57.02564,232.69606
Y2024,Haziran,D16,T1900,62.78466,233.39293
Y2024,Haziran,D16,T2000,62.649307,234.11786
Y2024,Haziran,D16,T2100,63.0,233.1301
Y2024,Haziran,D16,T2200,67.52855,230.62463
Y2024,Haziran,D16,T2300,72.32058,230.04836
Y2024,Haziran,D17,T0000,75.05719,231.42603
Y2024,Haziran,D17,T0100,70.6426,234.1229
Y2024,Haziran,D17,T0200,68.1846,233.37212
Y2024,Haziran,D17,T0300,69.054344,233.90675
Y2024,Haziran,D17,T0400,66.51432,237.60016
Y2024,Haziran,D17,T0500,59.730713,243.12608
Y2024,Haziran,D17,T0600,52.948154,247.61987
Y2024,Haziran,D17,T0700,46.89682,245.99286
Y2024,Haziran,D17,T0800,44.700924,239.51106
Y2024,Haziran,D17,T0900,44.757427,230.54846
Y2024,Haziran,D17,T1000,40.482,226.08093
Y2024,Haziran,D17,T1100,47.7404,217.64761
Y2024,Haziran,D17,T1200,58.75835,216.02737
Y2024,Haziran,D17,T1300,72.02249,218.302
Y2024,Haziran,D17,T1400,78.69192,226.66833
Y2024,Haziran,D17,T1500,69.77038,233.60312
Y2024,Haziran,D17,T1600,66.302574,235.61966
Y2024,Haziran,D17,T1700,67.23909,238.3523
Y2024,Haziran,D17,T1800,65.32785,239.90265
Y2024,Haziran,D17,T1900,60.86449,242.52557
Y2024,Haziran,D17,T2000,57.494152,241.99083
Y2024,Haziran,D17,T2100,54.57771,239.03624
Y2024,Haziran,D17,T2200,63.20538,236.853
Y2024,Haziran,D17,T2300,61.226463,241.17445
Y2024,Haziran,D18,T0000,57.96447,244.23068
Y2024,Haziran,D18,T0100,52.815815,242.38698
Y2024,Haziran,D18,T0200,47.91382,239.77455
Y2024,Haziran,D18,T0300,45.130844,236.05641
Y2024,Haziran,D18,T0400,43.130947,232.46057
Y2024,Haziran,D18,T0500,44.162773,229.2974
Y2024,Haziran,D18,T0600,45.063313,225.97104
Y2024,Haziran,D18,T0700,46.601574,223.43494
Y2024,Haziran,D18,T0800,49.162083,222.92282
Y2024,Haziran,D18,T0900,50.443695,222.68628
Y2024,Haziran,D18,T1000,43.039196,223.30536
Y2024,Haziran,D18,T1100,49.394833,223.81882
Y2024,Haziran,D18,T1200,51.44348,226.70135
Y2024,Haziran,D18,T1300,48.860634,219.3191
Y2024,Haziran,D18,T1400,54.48502,223.92918
Y2024,Haziran,D18,T1500,54.235878,223.65527
Y2024,Haziran,D18,T1600,52.259552,221.92854
Y2024,Haziran,D18,T1700,53.813675,221.4744
Y2024,Haziran,D18,T1800,57.132347,221.42368
Y2024,Haziran,D18,T1900,56.32706,222.15053
Y2024,Haziran,D18,T2000,51.816242,220.774
Y2024,Haziran,D18,T2100,50.43213,218.91531
Y2024,Haziran,D18,T2200,43.77369,211.20619
Y2024,Haziran,D18,T2300,49.1779,216.36658
Y2024,Haziran,D19,T0000,53.076504,218.11357
Y2024,Haziran,D19,T0100,56.959686,217.81146
Y2024,Haziran,D19,T0200,59.264572,217.84445
Y2024,Haziran,D19,T0300,59.05756,225.0
Y2024,Haziran,D19,T0400,54.591953,228.743
Y2024,Haziran,D19,T0500,51.969837,227.24574
Y2024,Haziran,D19,T0600,51.423325,224.43274
Y2024,Haziran,D19,T0700,55.099995,221.29156
Y2024,Haziran,D19,T0800,58.96202,220.79102
Y2024,Haziran,D19,T0900,65.42597,224.3312
Y2024,Haziran,D19,T1000,59.652546,231.12419
Y2024,Haziran,D19,T1100,57.946583,229.28288
Y2024,Haziran,D19,T1200,61.655712,227.36626
Y2024,Haziran,D19,T1300,59.20331,231.66666
Y2024,Haziran,D19,T1400,51.273148,228.70055
Y2024,Haziran,D19,T1500,48.390213,226.80875
Y2024,Haziran,D19,T1600,53.966393,225.0
Y2024,Haziran,D19,T1700,57.785324,224.74759
Y2024,Haziran,D19,T1800,51.430885,223.86559
Y2024,Haziran,D19,T1900,45.372852,218.23383
Y2024,Haziran,D19,T2000,45.0,216.8699
Y2024,Haziran,D19,T2100,46.6405,222.18445
Y2024,Haziran,D19,T2200,26.518099,221.69814
Y2024,Haziran,D19,T2300,37.123665,199.8407
Y2024,Haziran,D20,T0000,54.095913,206.9061
Y2024,Haziran,D20,T0100,62.112255,225.0
Y2024,Haziran,D20,T0200,60.373833,222.82526
Y2024,Haziran,D20,T0300,60.219078,212.55
Y2024,Haziran,D20,T0400,69.30725,214.84573
Y2024,Haziran,D20,T0500,68.88334,221.18593
Y2024,Haziran,D20,T0600,60.757935,220.67494
Y2024,Haziran,D20,T0700,55.942654,211.84906
Y2024,Haziran,D20,T0800,51.702316,199.94902
Y2024,Haziran,D20,T0900,48.24134,179.57243
Y2024,Haziran,D20,T1000,42.57295,168.78508
Y2024,Haziran,D20,T1100,36.94168,164.74487
Y2024,Haziran,D20,T1200,48.945435,189.73944
Y2024,Haziran,D20,T1300,61.43777,211.82745
Y2024,Haziran,D20,T1400,60.72059,218.50066
Y2024,Haziran,D20,T1500,69.5089,219.95755
Y2024,Haziran,D20,T1600,68.72229,210.19162
Y2024,Haziran,D20,T1700,59.47849,209.35776
Y2024,Haziran,D20,T1800,50.153828,203.2526
Y2024,Haziran,D20,T1900,49.6813,193.83485
Y2024,Haziran,D20,T2000,67.86358,197.2815
Y2024,Haziran,D20,T2100,74.07607,207.81042
Y2024,Haziran,D20,T2200,68.29476,208.32121
Y2024,Haziran,D20,T2300,67.076996,203.40048
Y2024,Haziran,D21,T0000,64.335335,203.40909
Y2024,Haziran,D21,T0100,74.19232,212.91898
Y2024,Haziran,D21,T0200,71.494225,214.33022
Y2024,Haziran,D21,T0300,53.32498,208.64133
Y2024,Haziran,D21,T0400,42.273567,184.88521
Y2024,Haziran,D21,T0500,38.986523,175.76361
Y2024,Haziran,D21,T0600,54.48502,201.30931
Y2024,Haziran,D21,T0700,65.25937,211.23479
Y2024,Haziran,D21,T0800,71.88921,213.76965
Y2024,Haziran,D21,T0900,70.19353,213.28256
Y2024,Haziran,D21,T1000,79.579544,214.1214
Y2024,Haziran,D21,T1100,76.03418,217.30396
Y2024,Haziran,D21,T1200,66.61556,220.8364
Y2024,Haziran,D21,T1300,63.97981,227.96487
Y2024,Haziran,D21,T1400,67.89795,235.8044
Y2024,Haziran,D21,T1500,64.95182,238.60056
Y2024,Haziran,D21,T1600,58.059418,251.56506
Y2024,Haziran,D21,T1700,50.566864,257.24997
Y2024,Haziran,D21,T1800,42.64443,258.31064
Y2024,Haziran,D21,T1900,41.461002,249.67686
Y2024,Haziran,D21,T2000,44.45672,248.62938
Y2024,Haziran,D21,T2100,46.668274,258.43002
Y2024,Haziran,D21,T2200,37.351624,259.44818
Y2024,Haziran,D21,T2300,29.237675,260.07376
Y2024,Haziran,D22,T0000,34.03476,259.64096
Y2024,Haziran,D22,T0100,37.169018,261.08508
Y2024,Haziran,D22,T0200,36.302925,262.59308
Y2024,Haziran,D22,T0300,35.80688,260.15887
Y2024,Haziran,D22,T0400,34.94968,258.11133
Y2024,Haziran,D22,T0500,33.353954,256.26373
Y2024,Haziran,D22,T0600,31.771912,250.12782
Y2024,Haziran,D22,T0700,30.282827,241.60698
Y2024,Haziran,D22,T0800,30.676142,234.0715
Y2024,Haziran,D22,T0900,31.581665,226.84761
Y2024,Haziran,D22,T1000,25.96995,223.87671
Y2024,Haziran,D22,T1100,29.795301,241.8868
Y2024,Haziran,D22,T1200,40.08952,243.89516
Y2024,Haziran,D22,T1300,33.626774,254.47589
Y2024,Haziran,D22,T1400,25.199999,270.0
Y2024,Haziran,D22,T1500,19.164719,275.3893
Y2024,Haziran,D22,T1600,14.587776,285.7512
Y2024,Haziran,D22,T1700,12.7279215,298.7398
Y2024,Haziran,D22,T1800,12.413477,299.5388
Y2024,Haziran,D22,T1900,13.276144,310.60132
Y2024,Haziran,D22,T2000,13.281023,327.17145
Y2024,Haziran,D22,T2100,14.372974,337.93213
Y2024,Haziran,D22,T2200,14.81259,334.0577
Y2024,Haziran,D22,T2300,16.179985,339.14557
Y2024,Haziran,D23,T0000,17.208603,344.21924
Y2024,Haziran,D23,T0100,16.563911,358.75464
Y2024,Haziran,D23,T0200,14.84318,14.03624
Y2024,Haziran,D23,T0300,16.1198,23.702637
Y2024,Haziran,D23,T0400,16.992609,36.38434
Y2024,Haziran,D23,T0500,19.67195,55.43746
Y2024,Haziran,D23,T0600,25.045238,71.56504
Y2024,Haziran,D23,T0700,29.01743,78.55066
Y2024,Haziran,D23,T0800,31.355152,77.39983
Y2024,Haziran,D23,T0900,34.05379,76.551384
Y2024,Haziran,D23,T1000,39.751892,77.97772
Y2024,Haziran,D23,T1100,37.936893,80.716446
Y2024,Haziran,D23,T1200,36.973244,83.29016
Y2024,Haziran,D23,T1300,34.471764,82.80076
Y2024,Haziran,D23,T1400,31.912327,78.94358
Y2024,Haziran,D23,T1500,32.919827,76.7236
Y2024,Haziran,D23,T1600,33.27031,76.86598
Y2024,Haziran,D23,T1700,33.626774,74.47588
Y2024,Haziran,D23,T1800,34.862427,73.8108
Y2024,Haziran,D23,T1900,35.62363,75.96376
Y2024,Haziran,D23,T2000,35.105072,76.96134
Y2024,Haziran,D23,T2100,34.80848,79.27114
Y2024,Haziran,D23,T2200,48.04348,85.27201
Y2024,Haziran,D23,T2300,40.808823,85.446236
Y2024,Haziran,D24,T0000,39.40479,84.75818
Y2024,Haziran,D24,T0100,36.748222,87.75425
Y2024,Haziran,D24,T0200,30.633865,87.30572
Y2024,Haziran,D24,T0300,28.623962,83.500656
Y2024,Haziran,D24,T0400,27.887802,78.83512
Y2024,Haziran,D24,T0500,28.483257,73.85565
Y2024,Haziran,D24,T0600,30.853073,70.9308
Y2024,Haziran,D24,T0700,33.927967,70.79602
Y2024,Haziran,D24,T0800,36.896046,72.97948
Y2024,Haziran,D24,T0900,38.50654,76.48343
Y2024,Haziran,D24,T1000,40.991024,82.93739
Y2024,Haziran,D24,T1100,38.723015,84.130394
Y2024,Haziran,D24,T1200,34.627434,86.42367
Y2024,Haziran,D24,T1300,32.76791,91.25904
Y2024,Haziran,D24,T1400,26.649727,91.54815
Y2024,Haziran,D24,T1500,22.81957,96.34019
Y2024,Haziran,D24,T1600,20.240196,95.10216
Y2024,Haziran,D24,T1700,18.03237,93.433624
Y2024,Haziran,D24,T1800,16.203999,88.72697
Y2024,Haziran,D24,T1900,15.4800005,89.99999
Y2024,Haziran,D24,T2000,15.496736,92.662994
Y2024,Haziran,D24,T2100,15.158522,94.08562
Y2024,Haziran,D24,T2200,12.7279215,118.73979
Y2024,Haziran,D24,T2300,11.983188,122.73523
Y2024,Haziran,D25,T0000,9.957108,130.60129
Y2024,Haziran,D25,T0100,7.7043357,127.40535
Y2024,Haziran,D25,T0200,6.9527545,111.2505
Y2024,Haziran,D25,T0300,8.12197,102.80426
Y2024,Haziran,D25,T0400,10.182337,98.1301
Y2024,Haziran,D25,T0500,11.212135,95.52754
Y2024,Haziran,D25,T0600,12.371645,98.36588
Y2024,Haziran,D25,T0700,12.429127,100.00798
Y2024,Haziran,D25,T0800,12.849528,101.30993
Y2024,Haziran,D25,T0900,12.849528,101.30993
Y2024,Haziran,D25,T1000,11.659777,98.88065
Y2024,Haziran,D25,T1100,9.422101,83.41805
Y2024,Haziran,D25,T1200,12.245294,88.315315
Y2024,Haziran,D25,T1300,14.404499,88.5679
Y2024,Haziran,D25,T1400,13.339445,86.90593
Y2024,Haziran,D25,T1500,12.7279215,81.869896
Y2024,Haziran,D25,T1600,13.363711,62.74466
Y2024,Haziran,D25,T1700,13.392774,53.746155
Y2024,Haziran,D25,T1800,13.246826,47.20259
Y2024,Haziran,D25,T1900,20.898613,47.792694
Y2024,Haziran,D25,T2000,24.826954,60.46122
Y2024,Haziran,D25,T2100,23.469128,69.34109
Y2024,Haziran,D25,T2200,19.469976,56.30993
Y2024,Haziran,D25,T2300,17.22742,63.970406
Y2024,Haziran,D26,T0000,11.620809,73.8108
Y2024,Haziran,D26,T0100,9.686609,41.987198
Y2024,Haziran,D26,T0200,13.608762,37.476166
Y2024,Haziran,D26,T0300,15.546833,47.81555
Y2024,Haziran,D26,T0400,14.904173,52.853302
Y2024,Haziran,D26,T0500,14.386494,58.29856
Y2024,Haziran,D26,T0600,13.708391,66.8014
Y2024,Haziran,D26,T0700,13.358861,75.96376
Y2024,Haziran,D26,T0800,12.682018,83.480194
Y2024,Haziran,D26,T0900,11.901798,93.46823
Y2024,Haziran,D26,T1000,3.096837,54.46232
Y2024,Haziran,D26,T1100,7.42159,14.03624
Y2024,Haziran,D26,T1200,8.12197,12.804245
Y2024,Haziran,D26,T1300,11.165805,358.1524
Y2024,Haziran,D26,T1400,16.071491,344.4072
Y2024,Haziran,D26,T1500,18.161278,346.2392
Y2024,Haziran,D26,T1600,17.447933,338.1986
Y2024,Haziran,D26,T1700,15.042659,338.9625
Y2024,Haziran,D26,T1800,12.682018,325.4077
Y2024,Haziran,D26,T1900,16.039202,314.09064
Y2024,Haziran,D26,T2000,17.057314,314.1449
Y2024,Haziran,D26,T2100,16.199999,323.13013
Y2024,Haziran,D26,T2200,10.163227,337.0679
Y2024,Haziran,D26,T2300,11.753876,310.03027
Y2024,Haziran,D27,T0000,13.684735,296.56506
Y2024,Haziran,D27,T0100,16.516901,290.40988
Y2024,Haziran,D27,T0200,21.980644,301.6075
Y2024,Haziran,D27,T0300,20.87379,302.31964
Y2024,Haziran,D27,T0400,20.326454,292.9321
Y2024,Haziran,D27,T0500,17.447933,291.8014
Y2024,Haziran,D27,T0600,12.7279215,298.7398
Y2024,Haziran,D27,T0700,9.028754,293.49857
Y2024,Haziran,D27,T0800,8.707238,262.875
Y2024,Haziran,D27,T0900,13.397612,239.30028
Y2024,Haziran,D27,T1000,19.826164,240.64224
Y2024,Haziran,D27,T1100,20.771093,244.32318
Y2024,Haziran,D27,T1200,21.288757,251.25867
Y2024,Haziran,D27,T1300,23.565567,251.28827
Y2024,Haziran,D27,T1400,27.44749,253.22878
Y2024,Haziran,D27,T1500,29.723444,258.82617
Y2024,Haziran,D27,T1600,32.47192,266.1859
Y2024,Haziran,D27,T1700,32.431984,272.5448
Y2024,Haziran,D27,T1800,29.598919,274.1849
Y2024,Haziran,D27,T1900,29.5551,272.79272
Y2024,Haziran,D27,T2000,29.88217,270.69028
Y2024,Haziran,D27,T2100,29.914679,267.2409
Y2024,Haziran,D27,T2200,28.820242,267.85242
Y2024,Haziran,D27,T2300,32.88635,264.97592
Y2024,Haziran,D28,T0000,36.04497,267.1376
Y2024,Haziran,D28,T0100,35.281837,269.41537
Y2024,Haziran,D28,T0200,34.711544,264.6442
Y2024,Haziran,D28,T0300,36.785233,258.14023
Y2024,Haziran,D28,T0400,39.622902,252.55283
Y2024,Haziran,D28,T0500,41.09838,251.08893
Y2024,Haziran,D28,T0600,41.792576,252.96985
Y2024,Haziran,D28,T0700,43.72481,252.75854
Y2024,Haziran,D28,T0800,45.551025,252.99716
Y2024,Haziran,D28,T0900,46.384148,254.23785
Y2024,Haziran,D28,T1000,50.840363,257.73523
Y2024,Haziran,D28,T1100,53.74138,259.9698
Y2024,Haziran,D28,T1200,48.541294,263.61288
Y2024,Haziran,D28,T1300,49.082935,257.28888
Y2024,Haziran,D28,T1400,44.71107,256.97083
Y2024,Haziran,D28,T1500,41.556225,250.78023
Y2024,Haziran,D28,T1600,40.257275,244.58072
Y2024,Haziran,D28,T1700,42.664177,243.43495
Y2024,Haziran,D28,T1800,49.15022,238.17256
Y2024,Haziran,D28,T1900,51.862495,238.627
Y2024,Haziran,D28,T2000,50.72041,242.52557
Y2024,Haziran,D28,T2100,45.435646,245.66876
Y2024,Haziran,D28,T2200,47.521362,254.17386
Y2024,Haziran,D28,T2300,38.6208,253.76117
Y2024,Haziran,D29,T0000,35.949562,237.26477
Y2024,Haziran,D29,T0100,38.22278,240.05432
Y2024,Haziran,D29,T0200,38.714645,247.01129
Y2024,Haziran,D29,T0300,46.12638,240.03326
Y2024,Haziran,D29,T0400,47.592216,233.30347
Y2024,Haziran,D29,T0500,44.867325,231.84277
Y2024,Haziran,D29,T0600,42.056873,231.95296
Y2024,Haziran,D29,T0700,40.063644,229.00781
Y2024,Haziran,D29,T0800,37.427883,223.83087
Y2024,Haziran,D29,T0900,36.376038,218.57126
Y2024,Haziran,D29,T1000,33.989033,208.46516
Y2024,Haziran,D29,T1100,35.900864,201.16125
Y2024,Haziran,D29,T1200,31.559088,191.18176
Y2024,Haziran,D29,T1300,34.32105,184.81355
Y2024,Haziran,D29,T1400,33.574707,175.69553
Y2024,Haziran,D29,T1500,31.667723,171.50143
