location,Basel,Basel
lat,47.75000,47.75000
lon,7.50000,7.50000
asl,363.653,363.653
variable,Wind Speed,Wind Direction
unit,km/h,°
level,10 m,10 m
resolution,hourly,hourly
aggregation,None,None
timestamp,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20180202T0400,4.896529,197.10272
20180202T0500,5.5887027,194.93143
20180202T0600,7.072878,194.74356
20180202T0700,5.937272,194.03624
20180202T0800,7.771331,193.3925
20180202T0900,7.729527,207.75854
20180202T1000,10.315115,209.24883
20180202T1100,13.104198,217.18471
20180202T1200,13.684735,234.63754
20180202T1300,13.281023,237.17145
20180202T1400,12.10157,239.62088
20180202T1500,10.948973,242.59244
20180202T1600,8.78872,235.00798
20180202T1700,5.6233797,230.19443
20180202T1800,7.42159,230.90614
20180202T1900,7.127636,225.0
20180202T2000,6.763786,205.20113
20180202T2100,6.763786,205.20113
20180202T2200,6.489992,199.44003
20180202T2300,5.5887027,194.93143
20180203T0000,7.5170207,196.69925
20180203T0100,6.489992,199.44003
20180203T0200,5.506941,191.30994
20180203T0300,5.5887027,194.93143
20180203T0400,5.6920996,198.43495
20180203T0500,3.4152596,198.43495
20180203T0600,3.6,216.8699
20180203T0700,4.5820518,225.0
20180203T0800,3.396233,237.99463
20180203T0900,5.4119864,266.1859
20180203T1000,5.4119864,273.8141
20180203T1100,6.0347,252.64598
20180203T1200,7.289444,249.77515
20180203T1300,8.473393,257.73523
20180203T1400,8.905908,255.96376
20180203T1500,7.5942073,264.5597
20180203T1600,4.32,270.0
20180203T1700,5.506941,258.69006
20180203T1800,5.1165614,230.7106
20180203T1900,4.5536795,198.43495
20180203T2000,3.96,180.0
20180203T2100,5.0911684,171.8699
20180203T2200,3.319036,167.47119
20180203T2300,0.35999998,89.99999
20180204T0000,1.609969,63.43495
20180204T0100,2.2768397,108.434944
20180204T0200,2.5959969,123.69006
20180204T0300,2.0364676,135.0
20180204T0400,1.8,126.869896
20180204T0500,1.484318,104.03624
20180204T0600,1.484318,104.03624
20180204T0700,2.3051248,141.34018
20180204T0800,1.8,143.1301
20180204T0900,1.08,89.99999
20180204T1000,1.484318,14.03624
20180204T1100,2.5455842,44.999985
20180204T1200,3.0547013,44.999985
20180204T1300,2.3051248,51.34018
20180204T1400,2.8116899,50.194427
20180204T1500,3.0758414,20.556046
20180204T1600,5.937272,14.03624
20180204T1700,8.905908,14.03624
20180204T1800,9.346143,15.642242
20180204T1900,6.9899354,11.888657
20180204T2000,6.130579,3.3664398
20180204T2100,6.130579,3.3664398
20180204T2200,6.489992,3.1798248
20180204T2300,8.049845,10.30484
20180205T0000,6.725354,15.524109
20180205T0100,6.28713,13.240509
20180205T0200,5.506941,11.309921
20180205T0300,5.5887027,14.931412
20180205T0400,6.9247384,27.897263
20180205T0500,6.4096174,38.157227
20180205T0600,5.3999996,36.86989
20180205T0700,4.6102495,38.659805
20180205T0800,6.1094027,44.999985
20180205T0900,8.209263,52.125
20180205T1000,10.948973,43.66777
20180205T1100,6.5693827,80.537674
20180205T1200,7.928178,87.39744
20180205T1300,8.217153,61.18921
20180205T1400,8.587338,56.976128
20180205T1500,9.387651,57.5288
20180205T1600,6.6087217,60.64225
20180205T1700,4.6938257,57.5288
20180205T1800,4.6938257,57.5288
20180205T1900,4.6800003,67.380135
20180205T2000,4.3498964,65.55604
20180205T2100,3.5455887,66.037506
20180205T2200,4.452954,75.96376
20180205T2300,5.0142193,111.03751
20180206T0000,4.510787,118.61046
20180206T0100,3.9763298,95.19443
20180206T0200,3.219938,63.43495
20180206T0300,3.0758414,69.443954
20180206T0400,4.0249224,100.30484
20180206T0500,3.7064266,119.054596
20180206T0600,4.39436,124.99202
20180206T0700,4.6938257,122.47119
20180206T0800,4.39436,124.99202
20180206T0900,4.6102495,128.6598
20180206T1000,4.198285,120.96376
20180206T1100,7.6367526,135.0
20180206T1200,7.8954163,133.15239
20180206T1300,6.8777895,137.1211
20180206T1400,3.8939953,146.30994
20180206T1500,3.8773184,111.80141
20180206T1600,2.1897945,80.537674
20180206T1700,3.8939953,56.30993
20180206T1800,4.2136917,70.016884
20180206T1900,3.2599385,96.34019
20180206T2000,2.5959969,123.69006
20180206T2100,1.8,126.869896
20180206T2200,0.35999998,270.0
20180206T2300,1.9386592,248.1986
20180207T0000,4.5820518,225.0
20180207T0100,5.00128,239.74356
20180207T0200,3.096837,234.46233
20180207T0300,2.3051248,218.65982
20180207T0400,2.5455842,188.1301
20180207T0500,1.484318,194.03624
20180207T0600,1.835647,258.69006
20180207T0700,2.7416782,293.1986
20180207T0800,2.5959969,326.30994
20180207T0900,4.5536795,341.56506
20180207T1000,7.2,360.0
20180207T1100,5.8048253,352.875
20180207T1200,6.379216,343.61047
20180207T1300,6.725354,344.4759
20180207T1400,7.69592,349.2157
20180207T1500,7.928178,357.39746
20180207T1600,7.928178,2.6025543
20180207T1700,5.771239,3.5763245
20180207T1800,5.3999996,360.0
20180207T1900,4.6938252,355.60132
20180207T2000,3.671294,348.69006
20180207T2100,4.198285,329.03625
20180207T2200,4.8965297,306.02737
20180207T2300,4.39436,325.008
20180208T0000,5.0142193,338.9625
20180208T0100,5.5887027,345.0686
20180208T0200,5.0142193,338.9625
20180208T0300,3.8939953,326.30994
20180208T0400,3.396233,327.99463
20180208T0500,4.2136917,340.0169
20180208T0600,4.0249224,349.69516
20180208T0700,3.6179552,354.28943
20180208T0800,3.96,360.0
20180208T0900,3.319036,12.528809
20180208T1000,4.73506,8.74614
20180208T1100,5.506941,11.309921
20180208T1200,6.28713,13.240509
20180208T1300,6.28713,23.629364
20180208T1400,5.4833565,23.198593
20180208T1500,5.506941,11.309921
20180208T1600,3.96,360.0
20180208T1700,2.6208394,344.0546
20180208T1800,3.5455887,336.0375
20180208T1900,4.0249224,333.43497
20180208T2000,2.8116899,320.19443
20180208T2100,1.1384199,251.56506
20180208T2200,2.9024127,299.74487
20180208T2300,2.0364676,315.0
20180209T0000,1.484318,284.03625
20180209T0100,2.0991426,300.96378
20180209T0200,1.8,323.13013
20180209T0300,1.9386592,338.1986
20180209T0400,1.484318,14.03624
20180209T0500,1.1384199,108.434944
20180209T0600,3.096837,144.46231
20180209T0700,4.3498964,155.55605
20180209T0800,3.4152596,161.56505
20180209T0900,3.7585104,163.30075
20180209T1000,2.0364676,225.0
20180209T1100,4.0249224,206.56505
20180209T1200,5.8048253,209.74489
20180209T1300,5.6233797,219.80557
20180209T1400,6.297428,210.96376
20180209T1500,6.297428,210.96376
20180209T1600,3.0547013,225.0
20180209T1700,0.5091169,44.999985
20180209T1800,1.8,53.130096
20180209T1900,3.0758414,69.443954
20180209T2000,1.9386592,111.80141
20180209T2100,2.6208394,164.0546
20180209T2200,4.1046314,164.74487
20180209T2300,4.0249224,169.69516
20180210T0000,4.32,180.0
20180210T0100,4.452954,194.03624
20180210T0200,4.829907,206.56505
20180210T0300,4.6102495,218.65982
20180210T0400,4.8965297,233.97263
20180210T0500,4.39436,235.00798
20180210T0600,4.6938257,237.52881
20180210T0700,3.319036,229.39871
20180210T0800,4.6102495,231.3402
20180210T0900,5.634891,243.43495
20180210T1000,7.072878,255.25644
20180210T1100,8.311245,265.03027
20180210T1200,9.3669195,267.7974
20180210T1300,10.086427,272.0454
20180210T1400,9.531505,280.88553
20180210T1500,7.5685663,272.72632
20180210T1600,5.506941,258.69006
20180210T1700,3.7064266,240.9454
20180210T1800,6.1305785,229.76364
20180210T1900,6.638072,220.6013
20180210T2000,6.618519,225.0
20180210T2100,6.792466,212.00539
20180210T2200,6.830519,198.43495
20180210T2300,7.072878,194.74356
20180211T0000,5.937272,194.03624
20180211T0100,6.28713,203.62938
20180211T0200,6.924738,188.97263
20180211T0300,7.9932976,187.76517
20180211T0400,8.759178,189.46233
20180211T0500,10.182337,188.1301
20180211T0600,11.525623,181.78992
20180211T0700,12.599999,180.0
20180211T0800,12.24,180.0
20180211T0900,12.7279215,188.1301
20180211T1000,9.47012,188.74615
20180211T1100,11.177405,194.93143
20180211T1200,10.028439,201.0375
20180211T1300,9.504273,204.62357
20180211T1400,8.714677,218.29016
20180211T1500,10.464797,243.43495
20180211T1600,11.384199,251.56506
20180211T1700,10.703569,250.34618
20180211T1800,9.339208,242.44719
20180211T1900,9.19939,239.42078
20180211T2000,8.714677,231.70984
20180211T2100,8.161764,221.42366
20180211T2200,6.297428,210.96376
20180211T2300,8.161764,221.42366
20180212T0000,7.6367526,225.0
20180212T0100,7.491114,234.78241
20180212T0200,8.311245,252.34988
20180212T0300,9.028754,265.4261
20180212T0400,9.72,270.0
20180212T0500,8.4042845,260.1342
20180212T0600,6.830519,251.56506
20180212T0700,6.6185193,247.61987
20180212T0800,8.12197,257.19574
20180212T0900,10.799999,270.0
20180212T1000,7.172949,252.47443
20180212T1100,10.315115,240.75117
20180212T1200,12.0694,252.64598
20180212T1300,13.138765,260.5377
20180212T1400,12.599999,270.0
20180212T1500,12.015589,278.61566
20180212T1600,8.557102,284.62088
20180212T1700,6.87779,263.991
20180212T1800,5.692099,235.30484
20180212T1900,4.896529,197.10272
20180212T2000,5.4477882,187.59465
20180212T2100,5.7599998,180.0
20180212T2200,7.208994,182.86241
20180212T2300,6.162207,186.70984
20180213T0000,6.489992,176.82018
20180213T0100,5.8603754,169.38034
20180213T0200,4.5536795,161.56505
20180213T0300,5.00128,149.74356
20180213T0400,3.7064266,150.94539
20180213T0500,4.0249224,153.43495
20180213T0600,4.198285,149.03624
20180213T0700,5.1165614,140.71059
20180213T0800,6.1305785,130.23636
20180213T0900,6.4096174,128.15723
20180213T1000,7.0911775,113.96249
20180213T1100,9.885262,123.11134
20180213T1200,10.44,133.60281
20180213T1300,10.514218,128.04704
20180213T1400,9.504272,127.30394
20180213T1500,7.145796,130.91438
20180213T1600,5.634891,116.56505
20180213T1700,7.5685663,115.34617
20180213T1800,8.373386,115.46334
20180213T1900,7.10031,120.465546
20180213T2000,5.8048253,119.74488
20180213T2100,5.3517847,109.653824
20180213T2200,4.8433046,138.01279
20180213T2300,3.8939953,146.30994
20180214T0000,3.096837,144.46231
20180214T0100,3.0758414,110.556046
20180214T0200,3.319036,102.52881
20180214T0300,2.9024127,119.74488
20180214T0400,3.0547013,135.0
20180214T0500,2.5959969,123.69006
20180214T0600,3.7064266,119.054596
20180214T0700,3.396233,122.00538
20180214T0800,4.8965297,126.027374
20180214T0900,4.8965297,126.027374
20180214T1000,3.096837,125.537674
20180214T1100,5.1919937,146.30994
20180214T1200,6.696387,143.74615
20180214T1300,7.4128532,150.94539
20180214T1400,6.792466,147.99461
20180214T1500,5.95906,154.98311
20180214T1600,4.8965297,143.97263
20180214T1700,6.9153743,128.6598
20180214T1800,7.9036193,120.06859
20180214T1900,7.754637,111.80141
20180214T2000,7.5685663,115.34617
20180214T2100,7.2,126.869896
20180214T2200,6.3690495,137.2906
20180214T2300,7.7879906,146.30994
20180215T0000,7.24486,153.43495
20180215T0100,6.8777895,132.8789
20180215T0200,7.386582,133.02505
20180215T0300,7.653705,138.81407
20180215T0400,6.1305785,139.76364
20180215T0500,8.669949,131.63353
20180215T0600,8.209263,142.12502
20180215T0700,9.085988,146.30994
20180215T0800,8.707237,150.25511
20180215T0900,9.19939,149.42078
20180215T1000,9.449572,162.25533
20180215T1100,11.013882,168.69006
20180215T1200,10.390226,165.96376
20180215T1300,9.531505,169.11447
20180215T1400,8.759178,170.53767
20180215T1500,7.9526596,174.80557
20180215T1600,6.849467,176.98721
20180215T1700,6.849467,183.01279
20180215T1800,7.208994,182.86241
20180215T1900,7.9932976,187.76517
20180215T2000,8.557102,194.62088
20180215T2100,9.028754,203.49857
20180215T2200,5.5887027,194.93143
20180215T2300,7.42159,194.03624
20180216T0000,6.9247384,207.89728
20180216T0100,5.0528407,274.08563
20180216T0200,6.9247384,332.10272
20180216T0300,6.924738,351.02737
20180216T0400,5.0528407,355.91437
20180216T0500,5.4833565,336.8014
20180216T0600,5.3517847,340.3462
20180216T0700,4.6800003,337.38013
20180216T0800,0.35999998,360.0
20180216T0900,0.71999997,270.0
20180216T1000,1.8,53.130096
20180216T1100,3.7064266,60.945396
20180216T1200,4.73506,98.74616
20180216T1300,5.2416787,105.9454
20180216T1400,5.506941,101.30993
20180216T1500,6.2145634,100.00798
20180216T1600,6.130579,93.366455
20180216T1700,6.519877,83.65981
20180216T1800,5.4119864,86.18592
20180216T1900,5.7599998,89.99999
20180216T2000,5.04,89.99999
20180216T2100,4.73506,81.25384
20180216T2200,5.2416787,74.054596
20180216T2300,6.489992,93.179825
20180217T0000,6.2145634,100.00798
20180217T0100,5.937272,104.03624
20180217T0200,5.1544156,102.09476
20180217T0300,5.8603754,79.38034
20180217T0400,6.725354,74.47588
20180217T0500,4.379589,80.537674
20180217T0600,4.452954,75.96376
20180217T0700,5.154415,65.224846
20180217T0800,7.4128532,60.945396
20180217T0900,6.792466,57.994614
20180217T1000,6.618519,44.999985
20180217T1100,3.4152596,71.56504
20180217T1200,3.319036,40.601288
20180217T1300,5.0911684,8.130096
20180217T1400,7.5942073,354.5597
20180217T1500,7.8625183,344.0546
20180217T1600,6.9527545,338.7495
20180217T1700,6.763786,334.7989
20180217T1800,6.12,331.92752
20180217T1900,5.991594,327.26477
20180217T2000,6.989936,325.4915
20180217T2100,7.289445,327.0948
20180217T2200,4.8965297,323.97263
20180217T2300,3.8268526,311.1859
20180218T0000,3.8268526,311.1859
20180218T0100,5.495161,328.39252
20180218T0200,4.452954,345.96375
20180218T0300,6.4799995,360.0
20180218T0400,6.162207,6.7098236
20180218T0500,4.73506,8.74614
20180218T0600,5.506941,11.309921
20180218T0700,5.0142193,21.037506
20180218T0800,4.0249224,26.565033
20180218T0900,4.8433046,41.987198
20180218T1000,5.991594,32.735214
20180218T1100,6.638072,49.398697
20180218T1200,6.618519,44.999985
20180218T1300,6.638072,40.601288
20180218T1400,6.8777895,47.121094
20180218T1500,6.489992,56.30993
20180218T1600,4.198285,59.036232
20180218T1700,4.198285,30.963745
20180218T1800,5.634891,26.565033
20180218T1900,7.491114,35.217575
20180218T2000,7.2,53.130096
20180218T2100,5.95906,64.98311
20180218T2200,4.6800003,22.619858
20180218T2300,3.8773184,21.801407
20180219T0000,4.198285,30.963745
20180219T0100,4.6800003,22.619858
20180219T0200,4.39436,34.99202
20180219T0300,2.6208394,74.054596
20180219T0400,2.9024127,150.25511
20180219T0500,2.2768397,161.56505
20180219T0600,2.8116899,140.19443
20180219T0700,2.16,89.99999
20180219T0800,1.8,89.99999
20180219T0900,1.835647,101.30993
20180219T1000,2.4149535,333.43497
20180219T1100,2.16,360.0
20180219T1200,2.6208394,15.945404
20180219T1300,2.2768397,18.434952
20180219T1400,1.835647,348.69006
20180219T1500,4.0249224,349.69516
20180219T1600,5.3999996,360.0
20180219T1700,4.0249224,10.30484
20180219T1800,3.8773184,21.801407
20180219T1900,5.1919937,33.690063
20180219T2000,4.8433046,41.987198
20180219T2100,4.3349743,41.63353
20180219T2200,2.0991426,59.036232
20180219T2300,2.5959969,56.30993
20180220T0000,3.8773184,21.801407
20180220T0100,4.802999,12.994629
20180220T0200,5.315336,28.30075
20180220T0300,4.829907,26.565033
20180220T0400,5.0142193,21.037506
20180220T0500,5.2416787,15.945404
20180220T0600,4.896529,17.102722
20180220T0700,4.0249224,10.30484
20180220T0800,5.937272,14.03624
20180220T0900,7.24486,26.565033
20180220T1000,5.991594,32.735214
20180220T1100,6.792466,32.005356
20180220T1200,8.534353,27.645966
20180220T1300,9.6932955,15.068481
20180220T1400,10.483357,15.945404
20180220T1500,10.636766,23.962479
20180220T1600,11.269782,26.565033
20180220T1700,9.0,16.260193
20180220T1800,8.287822,2.4895477
20180220T1900,7.928178,2.6025543
20180220T2000,6.849467,3.0127716
20180220T2100,5.8603754,10.619659
20180220T2200,6.489992,356.8202
20180220T2300,6.849467,3.0127716
20180221T0000,7.342588,11.309921
20180221T0100,7.5170207,16.69925
20180221T0200,9.565437,19.798859
20180221T0300,10.636766,23.962479
20180221T0400,11.269782,26.565033
20180221T0500,11.113451,24.904755
20180221T0600,12.4811535,33.231705
20180221T0700,12.313894,37.87497
20180221T0800,12.229406,42.614044
20180221T0900,14.84318,50.906143
20180221T1000,18.723461,37.97159
20180221T1100,19.386593,31.32869
20180221T1200,20.969807,34.508514
20180221T1300,20.421871,40.710846
20180221T1400,18.837324,44.999985
20180221T1500,18.089775,47.419495
20180221T1600,14.773164,43.025055
20180221T1700,11.592894,36.158173
20180221T1800,11.183201,33.178513
20180221T1900,11.923557,28.886566
20180221T2000,11.91812,25.016876
20180221T2100,11.770403,23.42868
20180221T2200,9.178235,11.309921
20180221T2300,11.384199,18.434952
20180222T0000,11.966953,21.161255
20180222T0100,11.966953,21.161255
20180222T0200,13.570615,21.801407
20180222T0300,14.986553,24.102219
20180222T0400,14.654254,27.824081
20180222T0500,14.512064,29.744873
20180222T0600,15.379206,32.57405
20180222T0700,15.683774,31.865982
20180222T0800,17.673029,33.36635
20180222T0900,21.203358,49.820755
20180222T1000,18.161278,39.36931
20180222T1100,18.971008,33.388504
20180222T1200,18.391737,40.236343
20180222T1300,17.581125,42.510437
20180222T1400,19.602652,45.74405
20180222T1500,19.61587,47.23117
20180222T1600,16.08761,40.46222
20180222T1700,15.072783,40.15599
20180222T1800,15.7908325,43.15239
20180222T1900,15.7908325,46.847595
20180222T2000,15.021105,45.97101
20180222T2100,14.773164,46.97493
20180222T2200,7.24486,26.565033
20180222T2300,10.805998,29.981628
20180223T0000,11.384198,34.69516
20180223T0100,12.261157,40.236343
20180223T0200,12.475961,46.16913
20180223T0300,12.475961,43.830856
20180223T0400,12.218805,44.999985
20180223T0500,11.966954,46.218872
20180223T0600,13.246826,47.20259
20180223T0700,13.237038,44.999985
20180223T0800,14.264361,42.954575
20180223T0900,16.575644,55.61966
20180223T1000,14.57889,32.905228
20180223T1100,15.9134655,37.647614
20180223T1200,15.408671,52.594643
20180223T1300,15.277749,55.560997
20180223T1400,16.199999,53.130096
20180223T1500,17.0763,55.304832
20180223T1600,16.311613,67.96376
20180223T1700,13.584932,57.994614
20180223T1800,12.387348,54.46232
20180223T1900,11.304229,52.76516
20180223T2000,10.587918,54.68878
20180223T2100,9.793059,53.97262
20180223T2200,5.634891,63.43495
20180223T2300,4.3498964,65.55604
20180224T0000,7.9036193,59.93141
20180224T0100,10.00256,59.74356
20180224T0200,10.990322,58.392494
20180224T0300,11.298495,59.34932
20180224T0400,10.805998,60.018356
20180224T0500,10.883676,55.784294
20180224T0600,11.019764,51.632507
20180224T0700,12.031756,51.07245
20180224T0800,14.186923,54.293304
20180224T0900,15.575981,56.30993
20180224T1000,14.20062,59.534447
20180224T1100,16.965895,72.7185
20180224T1200,16.179985,69.14554
20180224T1300,16.78156,67.28559
20180224T1400,17.10284,59.656746
20180224T1500,18.0,53.130096
20180224T1600,17.10284,49.267868
20180224T1700,16.92383,51.91121
20180224T1800,16.199999,53.130096
20180224T1900,16.075521,55.954063
20180224T2000,15.876775,57.03058
20180224T2100,15.277749,55.560997
20180224T2200,12.229406,47.38594
20180224T2300,14.693999,59.036255
20180225T0000,14.8257065,60.945396
20180225T0100,14.081477,57.5288
20180225T0200,14.186923,54.293304
20180225T0300,14.689588,53.97262
20180225T0400,15.277749,55.560997
20180225T0500,15.484185,54.46232
20180225T0600,16.055355,47.726303
20180225T0700,16.548256,45.88138
20180225T0800,18.723461,52.028397
20180225T0900,19.586119,53.97262
20180225T1000,16.055355,47.726303
20180225T1100,17.208603,52.650635
20180225T1200,18.289274,53.806786
20180225T1300,19.008545,52.696053
20180225T1400,19.083395,54.21102
20180225T1500,18.723461,52.028397
20180225T1600,17.148247,50.964478
20180225T1700,14.291592,49.085617
20180225T1800,14.529915,48.01277
20180225T1900,14.529915,48.01277
20180225T2000,13.513193,48.239685
20180225T2100,13.276144,49.398697
20180225T2200,12.682018,55.4077
20180225T2300,13.551501,50.389297
20180226T0000,14.529915,48.01277
20180226T0100,15.530151,45.93918
20180226T0200,15.530151,44.06079
20180226T0300,15.580141,40.314102
20180226T0400,16.08761,40.46222
20180226T0500,16.548256,44.11859
20180226T0600,17.31746,46.684677
20180226T0700,18.35647,48.179825
20180226T0800,19.914215,49.398697
20180226T0900,20.421871,49.289154
20180226T1000,21.38897,46.363922
20180226T1100,22.66857,46.930573
